Gene ID,Location,Genome,Strand,Start,End,Length (bp),NR Description,COG ID,COG Type,Gene Name,KO ID,KO Description,Family,Class,ARO Name,ARO Description,Drug_class,Resistance_mechanism
gene1848,Scaffold238,G_bin70,-,1762,44,1719,"ggt, gamma-glutamyltranspeptidase precursor, gamma-glutamyltranspeptidase",COG0405,E,ggt,K00681,gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13],-,-,-,-,-,-
gene1849,Scaffold238,G_bin70,-,2443,1793,651,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1850,Scaffold238,G_bin70,+,2577,3503,927,N-acetylmuramic acid 6-phosphate etherase,COG2103,S,murQ,K07106,N-acetylmuramic acid 6-phosphate etherase [EC:4.2.1.126],-,-,-,-,-,-
gene1851,Scaffold238,G_bin70,+,3500,4684,1185,anhydro-N-acetylmuramic acid kinase,COG2377,O,anmK,K09001,anhydro-N-acetylmuramic acid kinase [EC:2.7.1.170],-,-,-,-,-,-
gene1852,Scaffold239,G_bin70,-,790,71,720,hypothetical protein,ENOG41106UI,S,-,-,-,-,-,-,-,-,-
gene1853,Scaffold239,G_bin70,-,1638,982,657,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1854,Scaffold239,G_bin70,-,2186,1635,552,sigma-70 family RNA polymerase sigma factor,COG1595,K,rpoE,K03088,"RNA polymerase sigma-70 factor, ECF subfamily",-,-,-,-,-,-
gene1855,Scaffold239,G_bin70,+,2384,3346,963,hypothetical protein,ENOG4111I0A,S,-,-,-,-,-,-,-,-,-
gene1856,Scaffold239,G_bin70,+,3413,4375,963,tetratricopeptide repeat protein,ENOG410Y4YR,S,-,-,-,GT,GT41,-,-,-,-
gene1857,Scaffold239,G_bin70,-,4791,4492,300,amino acid permease,COG0531,E,TC.APA,K03294,"basic amino acid/polyamine antiporter, APA family",-,-,-,-,-,-
gene1858,Scaffold240,G_bin70,-,589,47,543,hypothetical protein,COG0712,C,"ATPF1D, atpH",K02113,F-type H+-transporting ATPase subunit delta,-,-,-,-,-,-
gene1859,Scaffold240,G_bin70,-,1167,589,579,F0F1 ATP synthase subunit B,COG0711,C,"ATPF0B, atpF",K02109,F-type H+-transporting ATPase subunit b,-,-,-,-,-,-
gene1860,Scaffold240,G_bin70,-,1519,1232,288,ATP synthase F0 subunit C,ENOG410ZXP1,C,"ATPF0C, atpE",K02110,F-type H+-transporting ATPase subunit c,-,-,-,-,-,-
gene1861,Scaffold240,G_bin70,+,1542,1682,141,-,-,-,-,-,-,-,-,-,-,-,-
gene1862,Scaffold240,G_bin70,-,2971,1862,1110,ATP synthase F0 subunit A,COG0356,C,"ATPF0A, atpB",K02108,F-type H+-transporting ATPase subunit a,-,-,-,-,-,-
gene1863,Scaffold240,G_bin70,-,3366,3019,348,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1864,Scaffold240,G_bin70,-,3548,3363,186,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1865,Scaffold240,G_bin70,+,3857,4315,459,hypothetical protein,ENOG410Y59U,S,-,-,-,-,-,-,-,-,-
gene1866,Scaffold240,G_bin70,-,4578,4396,183,-,-,-,-,-,-,-,-,-,-,-,-
gene1867,Scaffold241,G_bin70,-,2012,621,1392,hypothetical protein,COG0577,V,ABC.CD.P,K02004,putative ABC transport system permease protein,-,-,macB,MacB is an ATP-binding cassette (ABC) transporter that exports macrolides with 14- or 15- membered lactones. It forms an antibiotic efflux complex with MacA and TolC. macB corresponds to 1 locus in Pseudomonas aeruginosa PAO1 and 1 locus in Pseudomonas aeruginosa LESB58.,macrolide antibiotic,antibiotic efflux
gene1868,Scaffold241,G_bin70,-,3312,2017,1296,hypothetical protein,COG0845,M,-,-,-,-,-,LpeA,"LpeA is a subunit of the LpeAB efflux pump in Legionella pneumophila, which is homologous to AcrA in E. coli.",macrolide antibiotic,antibiotic efflux
gene1869,Scaffold242,G_bin70,+,488,1126,639,hypothetical protein,ENOG4111JBB,K,-,-,-,-,-,-,-,-,-
gene1870,Scaffold242,G_bin70,+,1311,2288,978,hypothetical protein,ENOG410YG45,S,ABC-2.TX,K01993,HlyD family secretion protein,-,-,-,-,-,-
gene1871,Scaffold242,G_bin70,+,2285,3052,768,ABC transporter ATP-binding protein,COG1131,V,ABC-2.A,K01990,ABC-2 type transport system ATP-binding protein,-,-,tetA(58),"TetA(58) is a Tetracycline efflux pump described in Paenibacillus sp. LC231, a strain of Paenibacillus isolated from Lechuguilla Cave, NM, USA. Described by Pawlowski et al. 2016.",tetracycline antibiotic,antibiotic efflux
gene1872,Scaffold242,G_bin70,+,3049,4182,1134,transport permease protein,COG0842,V,ABC-2.P,K01992,ABC-2 type transport system permease protein,-,-,-,-,-,-
gene1873,Scaffold242,G_bin70,+,4285,4710,426,peroxiredoxin,COG1764,O,"osmC, ohr",K04063,lipoyl-dependent peroxidase,-,-,-,-,-,-
gene1874,Scaffold243,G_bin70,-,331,185,147,-,-,-,-,-,-,-,-,-,-,-,-
gene1878,Scaffold243,G_bin70,-,1627,1010,618,"non-canonical purine NTP pyrophosphatase, RdgB/HAM1 family",COG0127,F,rdgB,K02428,XTP/dITP diphosphohydrolase [EC:3.6.1.66],-,-,-,-,-,-
gene1879,Scaffold243,G_bin70,-,2352,1624,729,ribonuclease PH,COG0689,J,rph,K00989,ribonuclease PH [EC:2.7.7.56],-,-,-,-,-,-
gene1880,Scaffold243,G_bin70,-,2821,2339,483,D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase,COG2870,M,-,-,-,-,-,-,-,-,-
gene1881,Scaffold243,G_bin70,-,3171,2818,354,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1882,Scaffold243,G_bin70,-,3560,3165,396,LptE family protein,-,-,-,-,-,-,-,-,-,-,-
gene1883,Scaffold243,G_bin70,-,4245,3646,600,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1884,Scaffold243,G_bin70,-,4652,4278,375,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1885,Scaffold244,G_bin70,+,169,1188,1020,ring-cleaving dioxygenase,COG0346,E,K15975,K15975,glyoxalase family protein,-,-,-,-,-,-
gene1886,Scaffold244,G_bin70,+,1185,1934,750,methyltransferase domain-containing protein,ENOG4111IQH,S,-,-,-,-,-,-,-,-,-
gene1887,Scaffold244,G_bin70,+,2031,2591,561,DinB family protein,ENOG4111UK2,S,-,-,-,-,-,-,-,-,-
gene1888,Scaffold244,G_bin70,+,2817,3215,399,-,-,-,-,-,-,-,-,-,-,-,-
gene1889,Scaffold244,G_bin70,-,4671,3349,1323,sterol desaturase family protein,COG3000,I,-,-,-,-,-,-,-,-,-
gene1890,Scaffold245,G_bin70,-,1875,895,981,hypothetical protein,ENOG4111IEH,S,-,-,-,-,-,-,-,-,-
gene1891,Scaffold245,G_bin70,-,4157,1872,2286,hypothetical protein,ENOG410ZVD8,S,-,-,-,-,-,-,-,-,-
gene1892,Scaffold245,G_bin70,-,4493,4173,321,amidohydrolase family protein,ENOG411083Y,S,-,-,-,-,-,-,-,-,-
gene1893,Scaffold246,G_bin70,-,623,246,378,hypothetical protein,COG5531,B,-,-,-,-,-,-,-,-,-
gene1894,Scaffold246,G_bin70,+,701,820,120,-,-,-,-,-,-,-,-,-,-,-,-
gene1895,Scaffold246,G_bin70,-,1729,887,843,hypothetical protein,COG0648,L,nfo,K01151,deoxyribonuclease IV [EC:3.1.21.2],-,-,-,-,-,-
gene1896,Scaffold246,G_bin70,-,2588,1905,684,hypothetical protein,COG3361,S,K09166,K09166,uncharacterized protein,-,-,-,-,-,-
gene1897,Scaffold246,G_bin70,-,4021,2603,1419,exo-alpha-sialidase,-,-,-,-,-,-,-,-,-,-,-
gene1898,Scaffold247,G_bin70,+,59,619,561,pilus assembly protein CpaF,COG4962,U,"cpaF, tadA",K02283,pilus assembly protein CpaF [EC:7.4.2.8],-,-,-,-,-,-
gene1899,Scaffold247,G_bin70,-,1497,616,882,hypothetical protein,ENOG410XRP6,S,-,-,-,-,-,-,-,-,-
gene1900,Scaffold247,G_bin70,-,2889,1528,1362,hypothetical protein,ENOG410ZWKX,S,-,-,-,-,-,-,-,-,-
gene1901,Scaffold247,G_bin70,+,2918,4273,1356,-,-,-,-,-,-,-,-,-,-,-,-
gene1902,Scaffold247,G_bin70,-,4705,4580,126,-,-,-,-,-,-,-,-,-,-,-,-
gene1903,Scaffold248,G_bin70,-,589,8,582,hypothetical protein,ENOG410XR94,S,-,-,-,-,-,-,-,-,-
gene1904,Scaffold248,G_bin70,-,2027,606,1422,selenium-binding protein,ENOG410XP4F,S,SELENBP1,K17285,methanethiol oxidase [EC:1.8.3.4],-,-,-,-,-,-
gene1905,Scaffold248,G_bin70,-,3682,2252,1431,Di-heme cytochrome c peroxidase,COG1858,P,E1.11.1.5,K00428,cytochrome c peroxidase [EC:1.11.1.5],-,-,-,-,-,-
gene1906,Scaffold248,G_bin70,-,4498,3896,603,hypothetical protein,ENOG41127WQ,S,-,-,-,-,-,-,-,-,-
gene1907,Scaffold249,G_bin70,-,1198,614,585,aminoacyl-tRNA hydrolase,COG0193,J,"PTH1, pth, spoVC",K01056,"peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]",-,-,-,-,-,-
gene1908,Scaffold249,G_bin70,-,1800,1216,585,50S ribosomal protein L25,COG1825,J,"RP-L25, rplY",K02897,large subunit ribosomal protein L25,-,-,-,-,-,-
gene1909,Scaffold249,G_bin70,-,3269,2004,1266,P1 family peptidase,COG3191,E;Q,"dmpA, dap",K01266,D-aminopeptidase [EC:3.4.11.19],-,-,-,-,-,-
gene1910,Scaffold250,G_bin70,-,973,143,831,fumarate reductase,COG0479,C,"sdhB, frdB",K00240,"succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]",-,-,-,-,-,-
gene1911,Scaffold250,G_bin70,-,2814,973,1842,fumarate reductase/succinate dehydrogenase flavoprotein subunit,COG1053,C,"sdhA, frdA",K00239,"succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]",-,-,-,-,-,-
gene1912,Scaffold250,G_bin70,-,3602,2790,813,hypothetical protein,ENOG410XPV3,S,-,-,-,-,-,-,-,-,-
gene1913,Scaffold250,G_bin70,+,3817,4647,831,hypothetical protein,COG0741,M,-,-,-,GH,GH23,-,-,-,-
gene1914,Scaffold251,G_bin70,+,76,423,348,hypothetical protein,COG3599,D,divIVA,K04074,cell division initiation protein,-,-,-,-,-,-
gene1915,Scaffold251,G_bin70,+,420,1343,924,Purine nucleoside phosphorylase 1,COG0005,F,"punA, PNP",K03783,purine-nucleoside phosphorylase [EC:2.4.2.1],-,-,-,-,-,-
gene1916,Scaffold251,G_bin70,+,1340,4657,3318,hypothetical protein,COG0060,J,"IARS, ileS",K01870,isoleucyl-tRNA synthetase [EC:6.1.1.5],-,-,Staphylococcus mupA conferring resistance to mupirocin,An alternative isoleucyl-tRNA synthetase conferring resistance to mupirocin.,mupirocin,antibiotic target alteration
gene1917,Scaffold252,G_bin70,-,264,115,150,-,-,-,-,-,-,-,-,-,-,-,-
gene1918,Scaffold252,G_bin70,+,556,1614,1059,hypothetical protein,COG1619,V,ldcA,K01297,muramoyltetrapeptide carboxypeptidase [EC:3.4.17.13],-,-,-,-,-,-
gene1919,Scaffold252,G_bin70,-,1939,1742,198,-,-,-,-,-,-,-,-,-,-,-,-
gene1920,Scaffold252,G_bin70,+,1938,2225,288,hypothetical protein,COG0607,P,-,-,-,-,-,-,-,-,-
gene1921,Scaffold252,G_bin70,+,2227,2865,639,hypothetical protein,COG0494,L,-,-,-,-,-,-,-,-,-
gene1922,Scaffold252,G_bin70,+,2869,4224,1356,divalent metal cation transporter,COG1914,P,mntH,K03322,manganese transport protein,-,-,-,-,-,-
gene1924,Scaffold253,G_bin70,-,782,255,528,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1925,Scaffold253,G_bin70,-,1393,797,597,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1926,Scaffold253,G_bin70,-,1961,1410,552,hypothetical protein,COG1595,K,-,-,-,-,-,-,-,-,-
gene1927,Scaffold253,G_bin70,+,2093,2719,627,hypothetical protein,ENOG4111M3N,K,-,-,-,-,-,-,-,-,-
gene1928,Scaffold253,G_bin70,-,2937,2755,183,-,-,-,-,-,-,-,-,-,-,-,-
gene1929,Scaffold253,G_bin70,+,2932,4155,1224,M20 family peptidase,COG0624,E,PM20D1,K13049,carboxypeptidase PM20D1 [EC:3.4.17.-],-,-,-,-,-,-
gene1930,Scaffold254,G_bin70,+,47,1918,1872,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1931,Scaffold254,G_bin70,+,1942,2493,552,-,-,-,-,-,-,-,-,-,-,-,-
gene1932,Scaffold254,G_bin70,+,2523,3407,885,clan AA aspartic protease,-,-,-,-,-,-,-,-,-,-,-
gene1933,Scaffold254,G_bin70,+,3516,4244,729,hypothetical protein,ENOG4111PNP,S,-,-,-,-,-,-,-,-,-
gene1934,Scaffold254,G_bin70,-,4537,4253,285,-,-,-,-,-,-,-,-,-,-,-,-
gene1935,Scaffold255,G_bin70,+,32,151,120,-,-,-,-,-,-,-,-,-,-,-,-
gene1936,Scaffold255,G_bin70,+,287,580,294,NAD(P) transhydrogenase subunit alpha,COG3288,C,pntA,K00324,H+-translocating NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2 7.1.1.1],-,-,-,-,-,-
gene1937,Scaffold255,G_bin70,+,592,1962,1371,NAD(P)(+) transhydrogenase (Re/Si-specific) subunit beta,COG1282,C,pntB,K00325,H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1],-,-,-,-,-,-
gene1938,Scaffold255,G_bin70,-,2748,2101,648,hypothetical protein,COG2971,G,gspK,K18676,glucosamine kinase [EC:2.7.1.8],-,-,-,-,-,-
gene1939,Scaffold255,G_bin70,+,2725,3990,1266,hypothetical protein,ENOG4111J3N,S,K07027,K07027,glycosyltransferase 2 family protein,-,-,-,-,-,-
gene1940,Scaffold256,G_bin70,-,1865,384,1482,serine hydrolase,COG1680,V,-,-,-,-,-,-,-,-,-
gene1941,Scaffold256,G_bin70,-,2175,1957,219,hypothetical protein,ENOG4112B4A,S,-,-,-,-,-,-,-,-,-
gene1942,Scaffold256,G_bin70,+,2389,3417,1029,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1943,Scaffold256,G_bin70,+,3536,4486,951,nucleoside-diphosphate sugar epimerase,COG0702,G;M,-,-,-,-,-,-,-,-,-
gene1944,Scaffold257,G_bin70,-,1577,144,1434,amidohydrolase,ENOG4111GKP,S,-,-,-,-,-,-,-,-,-
gene1945,Scaffold257,G_bin70,-,3764,1581,2184,hypothetical protein,COG2132,Q,-,-,-,AA,AA1,-,-,-,-
gene1946,Scaffold257,G_bin70,-,4524,3796,729,-,-,-,-,-,-,-,-,-,-,-,-
gene1947,Scaffold258,G_bin70,+,128,3043,2916,peptidase S9,COG0823,U,-,-,-,-,-,-,-,-,-
gene1948,Scaffold258,G_bin70,-,4507,3110,1398,acyl-CoA dehydrogenase,COG1960,I,-,-,-,-,-,-,-,-,-
gene1949,Scaffold259,G_bin70,+,97,666,570,signal peptidase I,COG0681,U,lepB,K03100,signal peptidase I [EC:3.4.21.89],-,-,-,-,-,-
gene1950,Scaffold259,G_bin70,+,670,1983,1314,amino acid permease,COG0531,E,TC.APA,K03294,"basic amino acid/polyamine antiporter, APA family",-,-,-,-,-,-
gene1951,Scaffold259,G_bin70,+,2131,2577,447,hypothetical protein,COG0251,J,-,-,-,-,-,-,-,-,-
gene1952,Scaffold259,G_bin70,+,2556,3188,633,-,-,-,-,-,-,-,-,-,-,-,-
gene1953,Scaffold259,G_bin70,+,3193,3375,183,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1954,Scaffold259,G_bin70,+,3376,3654,279,OsmC family protein,-,-,-,-,-,-,-,-,-,-,-
gene1955,Scaffold260,G_bin70,+,124,516,393,ribosome-binding factor A,COG0858,J,rbfA,K02834,ribosome-binding factor A,-,-,-,-,-,-
gene1956,Scaffold260,G_bin70,+,488,1147,660,hypothetical protein,COG0618,S,nrnA,K06881,bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3],-,-,-,-,-,-
gene1957,Scaffold260,G_bin70,+,1144,2160,1017,amidohydrolase family protein,ENOG411083Y,S,-,-,-,-,-,-,-,-,-
gene1958,Scaffold260,G_bin70,-,2923,2216,708,macrolide ABC transporter ATP-binding protein,COG1136,V,ABC.CD.A,K02003,putative ABC transport system ATP-binding protein,-,-,macB,MacB is an ATP-binding cassette (ABC) transporter that exports macrolides with 14- or 15- membered lactones. It forms an antibiotic efflux complex with MacA and TolC. macB corresponds to 1 locus in Pseudomonas aeruginosa PAO1 and 1 locus in Pseudomonas aeruginosa LESB58.,macrolide antibiotic,antibiotic efflux
gene1959,Scaffold260,G_bin70,-,3717,2932,786,hypothetical protein,COG0484,O,-,-,-,-,-,-,-,-,-
gene1960,Scaffold260,G_bin70,-,4508,3714,795,hypothetical protein,COG2804,U,gspE,K02454,general secretion pathway protein E [EC:7.4.2.8],-,-,-,-,-,-
gene1961,Scaffold261,G_bin70,+,182,1447,1266,-,-,-,-,-,-,-,-,-,-,-,-
gene1962,Scaffold261,G_bin70,-,3206,1827,1380,phosphomannomutase,COG1109,G,pmm-pgm,K15778,phosphomannomutase / phosphoglucomutase [EC:5.4.2.8 5.4.2.2],-,-,-,-,-,-
gene1963,Scaffold261,G_bin70,-,4473,3250,1224,NADH-quinone oxidoreductase subunit N,COG1007,C,nuoN,K00343,NADH-quinone oxidoreductase subunit N [EC:7.1.1.2],-,-,-,-,-,-
gene1964,Scaffold262,G_bin70,-,1360,404,957,hypothetical protein,ENOG410XQ5M,S,-,-,-,-,-,-,-,-,-
gene1965,Scaffold262,G_bin70,+,1379,1522,144,-,-,-,-,-,-,-,-,-,-,-,-
gene1966,Scaffold262,G_bin70,-,1671,1519,153,-,-,-,-,-,-,-,-,-,-,-,-
gene1967,Scaffold262,G_bin70,-,2646,1882,765,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1968,Scaffold262,G_bin70,-,3624,2758,867,cation transporter,COG0053,P,-,-,-,-,-,-,-,-,-
gene1969,Scaffold263,G_bin70,+,11,211,201,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1970,Scaffold263,G_bin70,-,412,284,129,-,-,-,-,-,-,-,-,-,-,-,-
gene1971,Scaffold263,G_bin70,+,551,1747,1197,Ig-like domain-containing protein,-,-,-,-,-,-,-,-,-,-,-
gene1972,Scaffold264,G_bin70,-,1340,258,1083,alanine racemase,COG0787,M,alr,K01775,alanine racemase [EC:5.1.1.1],-,-,vanTG,vanTG is a vanT variant found in the vanG gene cluster,glycopeptide antibiotic,antibiotic target alteration
gene1973,Scaffold264,G_bin70,+,1389,2186,798,hypothetical protein,COG1694,S,mazG,K04765,nucleoside triphosphate diphosphatase [EC:3.6.1.9],-,-,-,-,-,-
gene1974,Scaffold264,G_bin70,-,3370,2201,1170,asparagine--tRNA ligase,COG0017,J,"NARS, asnS",K01893,asparaginyl-tRNA synthetase [EC:6.1.1.22],-,-,-,-,-,-
gene1975,Scaffold264,G_bin70,+,3797,3919,123,-,-,-,-,-,-,-,-,-,-,-,-
gene1976,Scaffold265,G_bin70,-,762,604,159,-,-,-,-,-,-,-,-,-,-,-,-
gene1977,Scaffold265,G_bin70,+,775,1932,1158,insulinase family protein,COG0612,O,-,-,-,-,-,-,-,-,-
gene1978,Scaffold265,G_bin70,+,2040,3347,1308,insulinase family protein,COG0612,O,-,-,-,-,-,-,-,-,-
gene1979,Scaffold265,G_bin70,+,3393,3944,552,ADP-ribose pyrophosphatase,COG0494,L,nudF,K01515,ADP-ribose pyrophosphatase [EC:3.6.1.13],-,-,-,-,-,-
gene1980,Scaffold265,G_bin70,-,4289,4059,231,-,-,-,-,-,-,-,-,-,-,-,-
gene1981,Scaffold266,G_bin70,+,44,253,210,peptidylprolyl isomerase,COG0652,O,-,-,-,-,-,-,-,-,-
gene1982,Scaffold266,G_bin70,+,250,2340,2091,penicillin acylase family protein,COG2366,S,pac,K01434,penicillin G amidase [EC:3.5.1.11],-,-,-,-,-,-
gene1983,Scaffold266,G_bin70,+,2467,2943,477,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1984,Scaffold266,G_bin70,+,3043,4356,1314,gfo/Idh/MocA family oxidoreductase,COG0673,S,-,-,-,-,-,-,-,-,-
gene1985,Scaffold267,G_bin70,-,1633,332,1302,RNA polymerase subunit sigma-70,COG4941,K,rpoE,K03088,"RNA polymerase sigma-70 factor, ECF subfamily",-,-,-,-,-,-
gene1986,Scaffold267,G_bin70,+,1913,2713,801,hypothetical protein,ENOG410XSFP,S,-,-,-,-,-,-,-,-,-
gene1987,Scaffold267,G_bin70,+,2692,3561,870,-,-,-,-,-,-,-,-,-,-,-,-
gene1988,Scaffold267,G_bin70,-,4403,3588,816,Na+/H+ antiporter NhaA,COG3004,P,nhaA,K03313,"Na+:H+ antiporter, NhaA family",-,-,-,-,-,-
gene1989,Scaffold268,G_bin70,+,302,2620,2319,hypothetical protein,COG0457,S,-,-,-,-,-,-,-,-,-
gene1990,Scaffold268,G_bin70,+,2811,3611,801,protein kinase,COG0823,U,tolB,K03641,TolB protein,-,-,-,-,-,-
gene1991,Scaffold268,G_bin70,-,4275,3649,627,carbohydrate binding family 9 domain-containing protein,ENOG410XQEH,S,-,-,-,-,-,-,-,-,-
gene1992,Scaffold269,G_bin70,+,124,387,264,serine acetyltransferase,COG1045,E,cysE,K00640,serine O-acetyltransferase [EC:2.3.1.30],-,-,vatB,vatB is a plasmid-mediated acetyltransferase found in Staphylococcus aureus,streptogramin antibiotic,antibiotic inactivation
gene1993,Scaffold269,G_bin70,+,420,1583,1164,acyl-CoA dehydrogenase,COG1960,I,-,-,-,-,-,-,-,-,-
gene1994,Scaffold269,G_bin70,+,1564,3183,1620,D-alanine--poly(phosphoribitol) ligase,COG1020,Q,-,-,-,-,-,-,-,-,-
gene1995,Scaffold269,G_bin70,+,3262,3513,252,acyl carrier protein,COG0236,I,-,-,-,-,-,-,-,-,-
gene1996,Scaffold269,G_bin70,+,3975,4409,435,-,-,-,-,-,-,-,-,-,-,-,-
gene1997,Scaffold270,G_bin70,-,1090,446,645,2-oxoacid:acceptor oxidoreductase subunit alpha,COG0674,C,"korA, oorA, oforA",K00174,2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11],-,-,-,-,-,-
gene1998,Scaffold270,G_bin70,-,1911,1150,762,ABC transporter substrate-binding protein,COG0614,P,ABC.FEV.S,K02016,iron complex transport system substrate-binding protein,-,-,-,-,-,-
gene1999,Scaffold270,G_bin70,-,2308,1913,396,-,-,-,-,-,-,-,-,-,-,-,-
gene2000,Scaffold270,G_bin70,-,4017,2305,1713,hypothetical protein,COG1574,S,-,-,-,-,-,-,-,-,-
gene2001,Scaffold270,G_bin70,-,4337,4110,228,SAM-dependent methyltransferase,ENOG4111MH2,S,-,-,-,-,-,-,-,-,-
gene2002,Scaffold271,G_bin70,-,1125,229,897,ATP phosphoribosyltransferase,COG0040,E,hisG,K00765,ATP phosphoribosyltransferase [EC:2.4.2.17],-,-,-,-,-,-
gene2003,Scaffold271,G_bin70,+,1273,1401,129,-,-,-,-,-,-,-,-,-,-,-,-
gene2004,Scaffold271,G_bin70,-,1868,1362,507,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene2005,Scaffold271,G_bin70,-,2949,1987,963,alpha/beta hydrolase,ENOG410YNJD,S,-,-,-,-,-,-,-,-,-
gene2006,Scaffold271,G_bin70,-,3430,2969,462,glyoxalase/bleomycin resistance/extradiol dioxygenase family protein,COG3607,S,K07032,K07032,uncharacterized protein,-,-,-,-,-,-
gene2007,Scaffold271,G_bin70,-,4036,3599,438,DUF4281 domain-containing protein,ENOG4111P16,S,-,-,-,-,-,-,-,-,-
gene2008,Scaffold271,G_bin70,-,4341,4033,309,hypothetical protein,ENOG4111IHB,S,-,-,-,-,-,-,-,-,-
gene2009,Scaffold272,G_bin70,+,18,1289,1272,HD domain-containing protein,COG1078,S,-,-,-,-,-,-,-,-,-
gene2010,Scaffold272,G_bin70,-,2207,1419,789,Stp1/IreP family PP2C-type Ser/Thr phosphatase,COG0631,T,"prpC, phpP",K20074,PPM family protein phosphatase [EC:3.1.3.16],-,-,-,-,-,-
gene2011,Scaffold272,G_bin70,-,3406,2207,1200,hypothetical protein,COG1716,T,-,-,-,-,-,-,-,-,-
gene2012,Scaffold272,G_bin70,-,4141,3707,435,antibiotic ABC transporter ATP-binding protein,COG1132,V,"mdlB, smdB",K18890,"ATP-binding cassette, subfamily B, multidrug efflux pump",-,-,tetB(46),"tetB(46) is a subunit of tetAB(46), a heterodimeric ABC transporter, that is required for conferring tetracycline resistance in Streptococcus australis isolated from the oral cavity.",tetracycline antibiotic,antibiotic efflux
gene2013,Scaffold273,G_bin70,-,814,98,717,SprT-like domain-containing protein,ENOG410XUK8,S,-,-,-,-,-,-,-,-,-
gene2014,Scaffold273,G_bin70,-,1644,823,822,metallophosphoesterase,COG1409,S,-,-,-,-,-,-,-,-,-
gene2015,Scaffold273,G_bin70,-,2801,1641,1161,NAD-dependent isocitrate dehydrogenase,COG0473,E,IDH3,K00030,isocitrate dehydrogenase (NAD+) [EC:1.1.1.41],-,-,-,-,-,-
gene2016,Scaffold273,G_bin70,-,3780,3214,567,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene2017,Scaffold274,G_bin70,-,999,427,573,CBS domain-containing protein,ENOG4111TWY,S,-,-,-,-,-,-,-,-,-
gene2018,Scaffold274,G_bin70,-,3174,1111,2064,CoA-binding protein,COG0454,K,-,-,-,-,-,-,-,-,-
gene2019,Scaffold274,G_bin70,-,3344,3219,126,-,-,-,-,-,-,-,-,-,-,-,-
gene2020,Scaffold274,G_bin70,+,3506,3898,393,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene2021,Scaffold274,G_bin70,+,3918,4373,456,hypothetical protein,ENOG41123IW,S,-,-,-,-,-,-,-,-,-
gene2022,Scaffold275,G_bin70,+,12,872,861,magnesium chelatase,COG1239,H,"chlI, bchI",K03405,magnesium chelatase subunit I [EC:6.6.1.1],-,-,-,-,-,-
gene2023,Scaffold275,G_bin70,+,873,1367,495,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene2024,Scaffold275,G_bin70,+,1377,2027,651,hypothetical protein,ENOG410XP28,S,-,-,-,-,-,-,-,-,-
gene2025,Scaffold275,G_bin70,+,2088,2423,336,-,-,-,-,-,-,-,-,-,-,-,-
gene2026,Scaffold275,G_bin70,-,2784,2443,342,cupin domain-containing protein,COG0662,G,-,-,-,-,-,-,-,-,-
gene2027,Scaffold275,G_bin70,+,2966,3397,432,DUF4440 domain-containing protein,ENOG411249T,S,-,-,-,-,-,-,-,-,-
gene2028,Scaffold275,G_bin70,-,4180,3407,774,AAC(3)-VI family aminoglycoside N-acetyltransferase,COG2746,V,aacC,K00662,aminoglycoside 3-N-acetyltransferase [EC:2.3.1.81],-,-,AAC(3)-IV,"AAC(3)-IV is a plasmid-encoded aminoglycoside acetyltransferase in E. coli, C. jejuni and P. stutzeri",aminoglycoside antibiotic,antibiotic inactivation
gene2029,Scaffold276,G_bin70,+,64,528,465,DUF2183 domain-containing protein,COG4850,S,-,-,-,-,-,-,-,-,-
gene2030,Scaffold276,G_bin70,-,1324,533,792,TIGR00266 family protein,COG2013,S,-,-,-,-,-,-,-,-,-
