Gene ID,Location,Genome,Strand,Start,End,Length (bp),NR Description,COG ID,COG Type,Gene Name,KO ID,KO Description,Family,Class,ARO Name,ARO Description,Drug_class,Resistance_mechanism
gene2620,Scaffold139,G_bin302,+,666,1280,615,M15 family metallopeptidase,ENOG4111KQ4,S,-,-,-,-,-,-,-,-,-
gene2621,Scaffold139,G_bin302,-,3244,1463,1782,ABC-F family ATP-binding cassette domain-containing protein,COG0488,S,-,-,-,-,-,TaeA,"Pleuromutilin (Tiamulin) ABC efflux pump found in Paenibacillus sp. LC231, a strain of Paenibacillus isolated from Lechuguilla Cave, NM, USA. Confers resistance to pleuromutilin antibiotics. Described by Pawlowski et al. 2016.",pleuromutilin antibiotic,antibiotic efflux
gene2622,Scaffold139,G_bin302,+,3347,6343,2997,alpha/beta fold hydrolase,COG3243,I,K03822,K03822,putative long chain acyl-CoA synthase [EC:6.2.1.-],-,-,-,-,-,-
gene2623,Scaffold139,G_bin302,+,6340,6573,234,Trm112 family protein,COG2835,S,-,-,-,-,-,-,-,-,-
gene2624,Scaffold139,G_bin302,-,7159,6539,621,TetR family transcriptional regulator,ENOG4111QBX,K,-,-,-,-,-,-,-,-,-
gene2625,Scaffold139,G_bin302,-,7926,7159,768,antibiotic ABC transporter permease,COG0842,V,ABC-2.P,K01992,ABC-2 type transport system permease protein,-,-,-,-,-,-
gene2626,Scaffold139,G_bin302,-,8684,7923,762,ABC transporter ATP-binding protein,COG1131,V,ABC-2.A,K01990,ABC-2 type transport system ATP-binding protein,-,-,bcrA,bcrA is an ABC transporter found in Bacillus licheniformis that confers bacitracin resistance,peptide antibiotic,antibiotic efflux
gene2627,Scaffold139,G_bin302,+,8766,9356,591,3-methyladenine DNA glycosylase,COG2094,L,MPG,K03652,DNA-3-methyladenine glycosylase [EC:3.2.2.21],-,-,-,-,-,-
gene2628,Scaffold140,G_bin302,+,34,381,348,bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase,COG2087,H,"cobP, cobU",K02231,adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156 2.7.7.62],-,-,-,-,-,-
gene2629,Scaffold140,G_bin302,-,751,362,390,pyridoxamine 5'-phosphate oxidase family protein,-,-,-,-,-,-,-,-,-,-,-
gene2630,Scaffold140,G_bin302,-,1154,774,381,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene2631,Scaffold140,G_bin302,+,1215,2231,1017,aldo/keto reductase family protein,COG0667,C,-,-,-,-,-,-,-,-,-
gene2632,Scaffold140,G_bin302,+,2353,2883,531,hypothetical protein,ENOG411225A,S,-,-,-,-,-,-,-,-,-
gene2633,Scaffold140,G_bin302,-,4681,2957,1725,amidohydrolase family protein,COG3653,Q,-,-,-,-,-,-,-,-,-
gene2634,Scaffold140,G_bin302,+,4719,5105,387,VOC family protein,COG0346,E,-,-,-,-,-,-,-,-,-
gene2635,Scaffold140,G_bin302,+,5117,5647,531,mycothiol transferase,ENOG4111NB2,S,-,-,-,-,-,-,-,-,-
gene2636,Scaffold140,G_bin302,+,5700,7220,1521,aldehyde dehydrogenase family protein,COG1012,C,-,-,-,-,-,-,-,-,-
gene2637,Scaffold140,G_bin302,+,7220,8050,831,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene2638,Scaffold140,G_bin302,-,10100,8058,2043,S9 family peptidase,COG1505,E,PREP,K01322,prolyl oligopeptidase [EC:3.4.21.26],CE,CE10,-,-,-,-
gene2639,Scaffold141,G_bin302,-,675,163,513,5-(carboxyamino)imidazole ribonucleotide mutase,COG0041,F,purE,K01588,5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18],-,-,-,-,-,-
gene2640,Scaffold141,G_bin302,-,1828,662,1167,5-(carboxyamino)imidazole ribonucleotide synthase,COG0026,F,purK,K01589,5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18],-,-,-,-,-,-
gene2641,Scaffold141,G_bin302,+,1974,2624,651,GtrA family protein,COG2246,S,-,-,-,-,-,-,-,-,-
gene2642,Scaffold141,G_bin302,-,3097,2585,513,PH domain-containing protein,ENOG4111QQM,S,-,-,-,-,-,-,-,-,-
gene2643,Scaffold141,G_bin302,-,3894,3106,789,biotin--[acetyl-CoA-carboxylase] ligase,COG0340,H,birA,K03524,"BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]",-,-,-,-,-,-
gene2644,Scaffold141,G_bin302,+,4123,5034,912,alpha/beta hydrolase,COG0657,I,-,-,-,CE,CE10,-,-,-,-
gene2645,Scaffold141,G_bin302,-,5905,5036,870,ATP-dependent DNA ligase,COG3285,L,ligD,K01971,bifunctional non-homologous end joining protein LigD [EC:6.5.1.1],-,-,-,-,-,-
gene2646,Scaffold141,G_bin302,+,6074,6352,279,DUF222 domain-containing protein,-,-,-,-,-,-,-,-,-,-,-
gene2647,Scaffold141,G_bin302,+,6608,8050,1443,wax ester/triacylglycerol synthase family O-acyltransferase,ENOG410XS7A,S,"tgs, wax-dgat",K00635,diacylglycerol O-acyltransferase / wax synthase [EC:2.3.1.20 2.3.1.75],-,-,-,-,-,-
gene2648,Scaffold141,G_bin302,-,9885,8059,1827,hypothetical protein,ENOG4111S85,S,-,-,-,-,-,-,-,-,-
gene2649,Scaffold141,G_bin302,-,10187,9882,306,HAMP domain-containing histidine kinase,ENOG410XNMH,T,mtrB,K07654,"two-component system, OmpR family, sensor histidine kinase MtrB [EC:2.7.13.3]",-,-,baeS,"BaeS is a sensor kinase in the BaeSR regulatory system. While it phosphorylates BaeR to increase its activity, BaeS is not necessary for overexpressed BaeR to confer resistance.",aminocoumarin antibiotic;aminoglycoside antibiotic,antibiotic efflux
gene2650,Scaffold142,G_bin302,+,43,735,693,aromatic ring-hydroxylating dioxygenase subunit alpha,COG4638,P,-,-,-,-,-,-,-,-,-
gene2651,Scaffold142,G_bin302,+,732,2576,1845,NAD(P)/FAD-dependent oxidoreductase,COG2072,P,chnB,K03379,cyclohexanone monooxygenase [EC:1.14.13.22],-,-,-,-,-,-
gene2652,Scaffold142,G_bin302,+,2573,3409,837,TauD/TfdA family dioxygenase,COG2175,Q,-,-,-,-,-,-,-,-,-
gene2653,Scaffold142,G_bin302,+,3406,4350,945,SDR family NAD(P)-dependent oxidoreductase,COG1028,S,-,-,-,-,-,-,-,-,-
gene2654,Scaffold142,G_bin302,+,4364,5797,1434,aldehyde dehydrogenase family protein,COG1012,C,ALDH,K00128,aldehyde dehydrogenase (NAD+) [EC:1.2.1.3],-,-,-,-,-,-
gene2655,Scaffold142,G_bin302,-,6787,5807,981,ferredoxin--NADP reductase,COG1018,C,-,-,-,-,-,-,-,-,-
gene2656,Scaffold142,G_bin302,+,6925,8310,1386,AMP-binding protein,COG0318,I;Q,-,-,-,-,-,-,-,-,-
gene2657,Scaffold142,G_bin302,+,8295,9200,906,acyl-CoA dehydrogenase,COG1960,I,-,-,-,-,-,-,-,-,-
gene2658,Scaffold143,G_bin302,+,43,1605,1563,transcription-repair coupling factor,COG1197,L,mfd,K03723,transcription-repair coupling factor (superfamily II helicase) [EC:3.6.4.-],-,-,-,-,-,-
gene2659,Scaffold143,G_bin302,+,1602,2306,705,nucleoside triphosphate pyrophosphohydrolase,COG1694,S,rdgB,K02428,XTP/dITP diphosphohydrolase [EC:3.6.1.66],-,-,-,-,-,-
gene2660,Scaffold143,G_bin302,-,3531,3205,327,transglycosylase family protein,ENOG4111WB2,S,rpfE,K21691,resuscitation-promoting factor RpfE,-,-,-,-,-,-
gene2661,Scaffold143,G_bin302,-,5000,4425,576,molybdenum cofactor guanylyltransferase,COG0746,H,mobA,K03752,molybdenum cofactor guanylyltransferase [EC:2.7.7.77],-,-,-,-,-,-
gene2662,Scaffold143,G_bin302,-,6101,5016,1086,-,-,-,-,-,-,-,-,-,-,-,-
gene2663,Scaffold143,G_bin302,-,8038,6098,1941,-,-,-,-,-,-,-,-,-,-,-,-
gene2664,Scaffold143,G_bin302,+,8488,9630,1143,fatty acid desaturase,COG3239,I,-,-,-,-,-,-,-,-,-
gene2665,Scaffold143,G_bin302,-,10175,9627,549,ATP-dependent Clp protease ATP-binding subunit ClpX,COG1219,O,"clpX, CLPX",K03544,ATP-dependent Clp protease ATP-binding subunit ClpX,-,-,-,-,-,-
gene2666,Scaffold144,G_bin302,-,281,132,150,methyltransferase,ENOG4111VPW,S,-,-,-,-,-,-,-,-,-
gene2667,Scaffold144,G_bin302,+,370,912,543,tetracycline repressor,ENOG410Y4N1,K,-,-,-,-,-,-,-,-,-
gene2668,Scaffold144,G_bin302,-,2726,930,1797,acyl-CoA dehydrogenase,COG1960,I,-,-,-,-,-,-,-,-,-
gene2669,Scaffold144,G_bin302,-,4116,2737,1380,mycothione reductase,COG1249,C,mtr,K17883,mycothione reductase [EC:1.8.1.15],-,-,-,-,-,-
gene2670,Scaffold144,G_bin302,+,4158,5639,1482,malate dehydrogenase (quinone),COG0579,C,mqo,K00116,malate dehydrogenase (quinone) [EC:1.1.5.4],-,-,-,-,-,-
gene2671,Scaffold144,G_bin302,+,5649,6866,1218,uroporphyrinogen-III C-methyltransferase,COG1648,H,cysG,K02302,uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4],-,-,-,-,-,-
gene2672,Scaffold144,G_bin302,+,7014,8480,1467,MFS transporter,ENOG410ZJBD,G,-,-,-,-,-,efpA,efpA is an MFS transporter found in Mycobacterium tuberculosis.,isoniazid;rifamycin antibiotic,antibiotic efflux
gene2673,Scaffold145,G_bin302,+,39,1052,1014,hypothetical protein,ENOG410Y3DF,T,-,-,-,-,-,-,-,-,-
gene2674,Scaffold145,G_bin302,+,1255,1368,114,-,-,-,-,-,-,-,-,-,-,-,-
gene2675,Scaffold145,G_bin302,-,1637,1524,114,-,-,-,-,-,-,-,-,-,-,-,-
gene2676,Scaffold145,G_bin302,+,2101,2613,513,serine O-acetyltransferase,COG1045,E,cysE,K00640,serine O-acetyltransferase [EC:2.3.1.30],-,-,-,-,-,-
gene2677,Scaffold145,G_bin302,+,2671,3246,576,helix-turn-helix domain-containing protein,ENOG4111FPJ,K,-,-,-,-,-,-,-,-,-
gene2678,Scaffold145,G_bin302,-,4350,3253,1098,bifunctional RNase H/acid phosphatase,COG0406,G,rhnA-cobC,K22316,ribonuclease H / adenosylcobalamin/alpha-ribazole phosphatase [EC:3.1.26.4 3.1.3.73],-,-,-,-,-,-
gene2679,Scaffold145,G_bin302,-,5109,4375,735,hypothetical protein,COG1579,S,K07164,K07164,uncharacterized protein,-,-,-,-,-,-
gene2680,Scaffold145,G_bin302,-,6239,5106,1134,Nif3-like dinuclear metal center hexameric protein,COG3323,S,-,-,-,-,-,-,-,-,-
gene2681,Scaffold145,G_bin302,+,6293,6964,672,HAD-IA family hydrolase,COG0546,S,-,-,-,-,-,-,-,-,-
gene2682,Scaffold145,G_bin302,+,6957,7451,495,low molecular weight phosphotyrosine protein phosphatase,COG0394,T,E3.1.3.48,K01104,protein-tyrosine phosphatase [EC:3.1.3.48],-,-,-,-,-,-
gene2683,Scaffold145,G_bin302,+,7451,8296,846,SURF1 family protein,COG3346,S,-,-,-,-,-,-,-,-,-
gene2684,Scaffold145,G_bin302,+,8327,9190,864,LLM class F420-dependent oxidoreductase,ENOG410ZS6Z,S,-,-,-,-,-,-,-,-,-
gene2685,Scaffold145,G_bin302,-,9822,9193,630,AMP-binding protein,COG0318,I;Q,K00666,K00666,fatty-acyl-CoA synthase [EC:6.2.1.-],-,-,-,-,-,-
gene2686,Scaffold146,G_bin302,+,113,469,357,PPE family protein,COG5651,N,-,-,-,-,-,-,-,-,-
gene2687,Scaffold146,G_bin302,+,643,1983,1341,PPE family protein,-,-,-,-,-,-,-,-,-,-,-
gene2688,Scaffold146,G_bin302,-,2969,1980,990,quinone oxidoreductase,COG0604,C,"qor, CRYZ",K00344,NADPH:quinone reductase [EC:1.6.5.5],-,-,-,-,-,-
gene2689,Scaffold146,G_bin302,+,2959,3675,717,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene2690,Scaffold146,G_bin302,-,4575,3631,945,heme A synthase,COG1612,O,"COX15, ctaA",K02259,cytochrome c oxidase assembly protein subunit 15,-,-,-,-,-,-
gene2691,Scaffold146,G_bin302,-,5414,4632,783,ABC transporter permease,COG0842,V,ABC-2.P,K01992,ABC-2 type transport system permease protein,-,-,-,-,-,-
gene2692,Scaffold146,G_bin302,-,6331,5411,921,spermidine/putrescine ABC transporter ATP-binding protein,COG1131,V,ABC-2.A,K01990,ABC-2 type transport system ATP-binding protein,-,-,oleC,oleC is an ABC transporter isolated from Streptomyces antibioticus and is involved in oleandomycin secretion.,macrolide antibiotic,antibiotic efflux
gene2693,Scaffold146,G_bin302,-,8046,6346,1701,"polyprenol phosphomannose-dependent alpha 1,6 mannosyltransferase MptB",ENOG410XTGY,S,mptB,K14339,"alpha-1,6-mannosyltransferase [EC:2.4.1.-]",-,-,-,-,-,-
gene2694,Scaffold146,G_bin302,+,8228,9070,843,winged helix-turn-helix transcriptional regulator,COG2345,K,-,-,-,-,-,-,-,-,-
gene2695,Scaffold147,G_bin302,-,2186,1374,813,MBL fold metallo-hydrolase,ENOG410XQVW,S,-,-,-,-,-,-,-,-,-
gene2696,Scaffold147,G_bin302,-,2543,2202,342,metal-sulfur cluster assembly factor,COG2151,S,-,-,-,-,-,-,-,-,-
gene2697,Scaffold147,G_bin302,-,3037,2540,498,SUF system NifU family Fe-S cluster assembly protein,COG0822,C,"iscU, nifU",K04488,nitrogen fixation protein NifU and related proteins,-,-,-,-,-,-
gene2698,Scaffold147,G_bin302,+,3140,3652,513,malate synthase G,COG2225,C,"aceB, glcB",K01638,malate synthase [EC:2.3.3.9],-,-,-,-,-,-
gene2699,Scaffold147,G_bin302,+,3722,5812,2091,substrate-binding domain-containing protein,ENOG4111NEC,S,-,-,-,-,-,-,-,-,-
gene2700,Scaffold147,G_bin302,-,7463,6147,1317,serine hydrolase,COG2367,V,-,-,-,-,-,-,-,-,-
gene2701,Scaffold147,G_bin302,-,7794,7486,309,MULTISPECIES: mycobilin-forming heme oxygenase MhuD,COG2329,S,"mhuD, hmoB",K21481,heme oxygenase (mycobilin-producing) [EC:1.14.99.57],-,-,-,-,-,-
gene2702,Scaffold147,G_bin302,+,7870,8637,768,alpha/beta hydrolase,ENOG410YJ4G,S,-,-,-,-,-,-,-,-,-
gene2703,Scaffold147,G_bin302,-,9625,8621,1005,GMC family oxidoreductase,COG2303,E,-,-,-,AA,AA3,-,-,-,-
gene2704,Scaffold148,G_bin302,+,115,978,864,signal peptidase I,COG0681,U,lepB,K03100,signal peptidase I [EC:3.4.21.89],-,-,-,-,-,-
gene2705,Scaffold148,G_bin302,+,1075,1689,615,ribonuclease HII,COG0164,L,rnhB,K03470,ribonuclease HII [EC:3.1.26.4],-,-,-,-,-,-
gene2706,Scaffold148,G_bin302,+,1686,1991,306,hypothetical protein,ENOG4111N6F,S,-,-,-,-,-,-,-,-,-
gene2707,Scaffold148,G_bin302,+,2033,2698,666,GNAT family N-acetyltransferase,ENOG410Y4N7,S,-,-,-,-,-,-,-,-,-
gene2708,Scaffold148,G_bin302,+,2824,3192,369,YraN family protein,COG0792,L,yraN,K07460,putative endonuclease,-,-,-,-,-,-
gene2709,Scaffold148,G_bin302,+,3195,4706,1512,YifB family Mg chelatase-like AAA ATPase,COG0606,O,comM,K07391,magnesium chelatase family protein,-,-,-,-,-,-
gene2710,Scaffold148,G_bin302,+,4703,5839,1137,DNA protecting protein DprA,COG0758,L,smf,K04096,DNA processing protein,-,-,-,-,-,-
gene2711,Scaffold148,G_bin302,+,5907,6734,828,siderophore-interacting protein,COG2375,P,-,-,-,-,-,-,-,-,-
gene2712,Scaffold148,G_bin302,+,6739,7899,1161,alpha-hydroxy-acid oxidizing protein,COG1304,C,E1.13.12.4,K00467,lactate 2-monooxygenase [EC:1.13.12.4],-,-,-,-,-,-
gene2713,Scaffold148,G_bin302,+,7923,8831,909,tyrosine recombinase XerC,COG0582,L,xerC,K03733,integrase/recombinase XerC,-,-,-,-,-,-
gene2714,Scaffold148,G_bin302,-,9316,8828,489,M23 family metallopeptidase,COG0739,M,-,-,-,-,-,-,-,-,-
gene2715,Scaffold149,G_bin302,-,2023,197,1827,AMP-binding protein,ENOG410YC2D,Q,K00666,K00666,fatty-acyl-CoA synthase [EC:6.2.1.-],-,-,-,-,-,-
gene2716,Scaffold149,G_bin302,-,2363,2046,318,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene2717,Scaffold149,G_bin302,+,2656,4950,2295,isocitrate lyase,COG2224,C,"E4.1.3.1, aceA",K01637,isocitrate lyase [EC:4.1.3.1],-,-,-,-,-,-
gene2718,Scaffold149,G_bin302,-,5620,4973,648,HD domain-containing protein,ENOG4111QZT,S,-,-,-,-,-,-,-,-,-
gene2719,Scaffold149,G_bin302,-,6758,5931,828,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene2721,Scaffold149,G_bin302,-,8296,7097,1200,DNA polymerase III subunit delta',COG0470,L,holB,K02341,DNA polymerase III subunit delta' [EC:2.7.7.7],-,-,-,-,-,-
gene2722,Scaffold149,G_bin302,-,8493,8320,174,-,-,-,-,-,-,-,-,-,-,-,-
gene2723,Scaffold150,G_bin302,+,19,456,438,acyl-CoA dehydrogenase family protein,ENOG410XPQC,I,fadE29,K22822,3-oxo-4-pregnene-20-carboxyl-CoA dehydrogenase beta subunit [EC:1.3.99.-],-,-,-,-,-,-
gene2724,Scaffold150,G_bin302,+,468,1442,975,MaoC family dehydratase N-terminal domain-containing protein,COG1545,S,K07068,K07068,uncharacterized protein,-,-,-,-,-,-
gene2725,Scaffold150,G_bin302,+,1439,1840,402,MaoC family dehydratase,ENOG4111Z2U,S,-,-,-,-,-,-,-,-,-
gene2726,Scaffold150,G_bin302,+,1837,2997,1161,lipid-transfer protein,ENOG410XQS7,S,-,-,-,-,-,-,-,-,-
gene2727,Scaffold150,G_bin302,+,3134,3973,840,hypothetical protein,ENOG411225A,S,-,-,-,-,-,-,-,-,-
gene2728,Scaffold150,G_bin302,-,5462,3933,1530,PPE family protein,COG5651,N,-,-,-,-,-,-,-,-,-
gene2729,Scaffold150,G_bin302,-,6455,5595,861,MaoC family dehydratase N-terminal domain-containing protein,COG2030,I,-,-,-,-,-,-,-,-,-
gene2730,Scaffold150,G_bin302,-,8162,6459,1704,3-oxosteroid 1-dehydrogenase,COG1053,C,kstD,K05898,3-oxosteroid 1-dehydrogenase [EC:1.3.99.4],-,-,-,-,-,-
gene2731,Scaffold150,G_bin302,+,8172,8294,123,-,-,-,-,-,-,-,-,-,-,-,-
gene2732,Scaffold151,G_bin302,+,1439,2314,876,helix-turn-helix transcriptional regulator,ENOG410XPFZ,K,-,-,-,-,-,-,-,-,-
gene2733,Scaffold151,G_bin302,+,2347,3369,1023,LLM class F420-dependent oxidoreductase,ENOG410XQFU,C,-,-,-,-,-,-,-,-,-
gene2734,Scaffold151,G_bin302,+,3426,5252,1827,fatty acyl-AMP ligase,COG0318,I;Q,-,-,-,-,-,-,-,-,-
gene2735,Scaffold151,G_bin302,-,5691,5260,432,PIN domain-containing protein,ENOG41120BW,S,K07064,K07064,uncharacterized protein,-,-,-,-,-,-
gene2736,Scaffold151,G_bin302,-,5927,5688,240,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene2737,Scaffold151,G_bin302,-,7311,5983,1329,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene2738,Scaffold151,G_bin302,-,7615,7313,303,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene2739,Scaffold151,G_bin302,-,9091,7763,1329,phosphoglucosamine mutase,COG1109,G,glmM,K03431,phosphoglucosamine mutase [EC:5.4.2.10],-,-,-,-,-,-
gene2740,Scaffold151,G_bin302,-,9446,9180,267,30S ribosomal protein S9,COG0103,J,"RP-S9, MRPS9, rpsI",K02996,small subunit ribosomal protein S9,-,-,-,-,-,-
gene2741,Scaffold152,G_bin302,+,25,666,642,ATP-dependent DNA ligase,COG3285,L,ligD,K01971,bifunctional non-homologous end joining protein LigD [EC:6.5.1.1],-,-,-,-,-,-
gene2742,Scaffold152,G_bin302,-,1959,670,1290,bifunctional 3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase,COG0654,C;H,mhpA,K05712,3-(3-hydroxy-phenyl)propionate hydroxylase [EC:1.14.13.127],-,-,iri,iri is a monooxygenase that confers resistance to rifampin found in Rhodococcus hoagii,rifamycin antibiotic,antibiotic inactivation
gene2743,Scaffold152,G_bin302,+,1918,2262,345,-,-,-,-,-,-,-,-,-,-,-,-
gene2744,Scaffold152,G_bin302,-,3173,2235,939,MULTISPECIES: fumarylacetoacetate hydrolase family protein,COG0179,Q,-,-,-,-,-,-,-,-,-
gene2745,Scaffold152,G_bin302,-,4300,3170,1131,MULTISPECIES: VOC family protein,ENOG4111J82,S,-,-,-,-,-,-,-,-,-
gene2746,Scaffold152,G_bin302,+,4405,5058,654,MULTISPECIES: TetR/AcrR family transcriptional regulator,COG1309,K,-,-,-,-,-,-,-,-,-
gene2747,Scaffold152,G_bin302,+,5062,6021,960,fumarylacetoacetate hydrolase family protein,COG0179,Q,-,-,-,-,-,-,-,-,-
gene2748,Scaffold152,G_bin302,-,8086,6008,2079,cellulase family glycosylhydrolase,ENOG410ZVSV,G,E3.2.1.123,K05991,endoglycosylceramidase [EC:3.2.1.123],GH,GH5_28,-,-,-,-
gene2749,Scaffold152,G_bin302,-,9371,8241,1131,cellulase family glycosylhydrolase,ENOG410ZVSV,G,E3.2.1.123,K05991,endoglycosylceramidase [EC:3.2.1.123],GH,GH5_28,-,-,-,-
gene2750,Scaffold153,G_bin302,+,1,888,888,primosomal protein N',COG1198,L,priA,K04066,primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-],-,-,-,-,-,-
gene2751,Scaffold153,G_bin302,-,1869,895,975,nitroreductase family protein,ENOG410ZYU8,S,-,-,-,-,-,-,-,-,-
gene2752,Scaffold153,G_bin302,+,1979,2917,939,methionyl-tRNA formyltransferase,COG0223,J,"MTFMT, fmt",K00604,methionyl-tRNA formyltransferase [EC:2.1.2.9],-,-,-,-,-,-
gene2753,Scaffold153,G_bin302,+,2914,4305,1392,rRNA small subunit methyltransferase B,COG0144,J,"rsmB, sun",K03500,16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176],-,-,-,-,-,-
gene2754,Scaffold153,G_bin302,+,4322,4987,666,ribulose-phosphate 3-epimerase,COG0036,G,"rpe, RPE",K01783,ribulose-phosphate 3-epimerase [EC:5.1.3.1],-,-,-,-,-,-
gene2755,Scaffold153,G_bin302,+,4998,6029,1032,bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD,COG0117,H,ribD,K11752,diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193],-,-,-,-,-,-
gene2756,Scaffold153,G_bin302,-,7632,6064,1569,MFS transporter,ENOG410ZXEF,G,-,-,-,-,-,emrY,emrY is a multidrug transport that moves substrates across the inner membrane of the Gram-negative E. coli. It is a homolog of emrB.,tetracycline antibiotic,antibiotic efflux
gene2757,Scaffold153,G_bin302,-,8318,7629,690,LppX_LprAFG lipoprotein,ENOG4112A10,S,lprG,K14954,lipoprotein LprG,-,-,-,-,-,-
gene2758,Scaffold153,G_bin302,+,8431,9042,612,riboflavin synthase,COG0307,H,"ribE, RIB5",K00793,riboflavin synthase [EC:2.5.1.9],-,-,-,-,-,-
gene2759,Scaffold154,G_bin302,-,2255,1194,1062,UDP-N-acetylmuramate dehydrogenase,COG0812,M,murB,K00075,UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98],-,-,-,-,-,-
gene2760,Scaffold154,G_bin302,+,2282,2788,507,DUF2505 domain-containing protein,ENOG41122ZI,S,-,-,-,-,-,-,-,-,-
gene2761,Scaffold154,G_bin302,+,2813,3637,825,carbon-nitrogen hydrolase family protein,COG0388,S,"NIT1, ybeM",K11206,deaminated glutathione amidase [EC:3.5.1.128],-,-,-,-,-,-
gene2762,Scaffold154,G_bin302,+,3763,4680,918,DUF2993 domain-containing protein,ENOG410Z69E,S,-,-,-,-,-,-,-,-,-
gene2763,Scaffold154,G_bin302,+,4687,5454,768,DUF2993 domain-containing protein,ENOG410Z69E,S,-,-,-,-,-,-,-,-,-
gene2764,Scaffold154,G_bin302,-,6135,5458,678,deoxyribose-phosphate aldolase,COG0274,F,"deoC, DERA",K01619,deoxyribose-phosphate aldolase [EC:4.1.2.4],-,-,-,-,-,-
gene2765,Scaffold154,G_bin302,-,6515,6135,381,DUF2599 domain-containing protein,-,-,-,-,-,-,-,-,-,-,-
gene2766,Scaffold154,G_bin302,-,6819,6547,273,DUF2516 family protein,ENOG4111YZN,S,-,-,-,-,-,-,-,-,-
gene2767,Scaffold154,G_bin302,-,7513,6872,642,hypothetical protein,ENOG4111VCJ,S,hbhA,K16645,heparin binding hemagglutinin HbhA,-,-,-,-,-,-
gene2768,Scaffold154,G_bin302,-,7961,7569,393,helix-turn-helix domain-containing protein,COG1396,K,-,-,-,-,-,-,-,-,-
gene2769,Scaffold154,G_bin302,-,9335,8049,1287,hypothetical protein,COG2733,S,-,-,-,-,-,-,-,-,-
gene2770,Scaffold155,G_bin302,+,1188,2552,1365,3-oxoacyl-ACP reductase,COG1028,S,"fabG, OAR1",K00059,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100],-,-,-,-,-,-
gene2771,Scaffold155,G_bin302,+,2581,3396,816,dehydratase,COG2030,I,-,-,-,-,-,-,-,-,-
gene2772,Scaffold155,G_bin302,-,3986,3393,594,TetR/AcrR family transcriptional regulator,ENOG410Y4WZ,K,-,-,-,-,-,-,-,-,-
gene2773,Scaffold155,G_bin302,-,5278,4100,1179,beta-glucosidase,COG1472,G,nagZ,K01207,beta-N-acetylhexosaminidase [EC:3.2.1.52],GH,GH3,-,-,-,-
gene2774,Scaffold155,G_bin302,+,5474,5635,162,MULTISPECIES: DUF2613 domain-containing protein,-,-,-,-,-,-,-,-,-,-,-
gene2775,Scaffold155,G_bin302,+,5711,7297,1587,-,-,-,-,-,-,-,-,-,-,-,-
gene2778,Scaffold156,G_bin302,-,1252,341,912,class I SAM-dependent methyltransferase,COG3315,Q,-,-,-,-,-,-,-,-,-
gene2779,Scaffold156,G_bin302,-,2648,1296,1353,amidohydrolase family protein,ENOG410ZBTJ,S,-,-,-,-,-,-,-,-,-
gene2780,Scaffold156,G_bin302,-,3754,2642,1113,CoA transferase,COG1804,C,-,-,-,-,-,-,-,-,-
gene2781,Scaffold156,G_bin302,-,4728,3781,948,enoyl-CoA hydratase/isomerase family protein,COG1024,I,-,-,-,-,-,-,-,-,-
gene2782,Scaffold156,G_bin302,+,4853,6370,1518,long-chain fatty acid--CoA ligase,COG0318,I;Q,-,-,-,-,-,-,-,-,-
gene2783,Scaffold156,G_bin302,+,6367,6669,303,hypothetical protein,ENOG4112949,S,-,-,-,-,-,-,-,-,-
gene2784,Scaffold156,G_bin302,-,7195,6689,507,DoxX family protein,COG2259,S,K15977,K15977,putative oxidoreductase,-,-,-,-,-,-
gene2785,Scaffold156,G_bin302,-,7869,7192,678,fatty-acid--CoA ligase,-,-,-,-,-,-,-,-,-,-,-
gene2786,Scaffold156,G_bin302,-,8413,7886,528,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
