Gene ID,Location,Genome,Strand,Start,End,Length (bp),NR Description,COG ID,COG Type,Gene Name,KO ID,KO Description,Family,Class,ARO Name,ARO Description,Drug_class,Resistance_mechanism
gene2159,Scaffold297,G_bin431,-,1853,1428,426,AraC family transcriptional regulator,ENOG4111Q9W,S,-,-,-,-,-,-,-,-,-
gene2160,Scaffold297,G_bin431,-,2592,2098,495,TlpA family protein disulfide reductase,COG0526,O,-,-,-,-,-,-,-,-,-
gene2161,Scaffold297,G_bin431,-,4360,2687,1674,general secretion pathway protein GspF,ENOG410XNXT,S,-,-,-,-,-,-,-,-,-
gene2162,Scaffold298,G_bin431,+,767,2830,2064,hypothetical protein,ENOG410XQEH,S,-,-,-,-,-,-,-,-,-
gene2163,Scaffold298,G_bin431,-,3270,2869,402,MscL family protein,COG1970,M,mscL,K03282,large conductance mechanosensitive channel,-,-,-,-,-,-
gene2164,Scaffold298,G_bin431,-,4013,3564,450,50S ribosomal protein L17,COG0203,J,"RP-L17, MRPL17, rplQ",K02879,large subunit ribosomal protein L17,-,-,-,-,-,-
gene2165,Scaffold298,G_bin431,-,4322,4083,240,DNA-directed RNA polymerase subunit alpha,COG0202,K,rpoA,K03040,DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6],-,-,-,-,-,-
gene2166,Scaffold299,G_bin431,+,209,1231,1023,flagellar basal body P-ring protein FlgI,COG1706,N,flgI,K02394,flagellar P-ring protein precursor FlgI,-,-,-,-,-,-
gene2167,Scaffold299,G_bin431,+,1250,1618,369,flagellar basal body protein,COG1815,N,flgB,K02387,flagellar basal-body rod protein FlgB,-,-,-,-,-,-
gene2168,Scaffold299,G_bin431,+,1625,2056,432,flagellar basal body rod protein FlgC,COG1558,N,flgC,K02388,flagellar basal-body rod protein FlgC,-,-,-,-,-,-
gene2169,Scaffold299,G_bin431,+,2053,2418,366,hypothetical protein,COG1677,N,fliE,K02408,flagellar hook-basal body complex protein FliE,-,-,-,-,-,-
gene2170,Scaffold299,G_bin431,+,2434,3969,1536,flagellar M-ring protein FliF,COG1766,N,fliF,K02409,flagellar M-ring protein FliF,-,-,-,-,-,-
gene2171,Scaffold300,G_bin431,+,77,463,387,MULTISPECIES: cytochrome o ubiquinol oxidase subunit IV,COG3125,C,cyoD,K02300,cytochrome o ubiquinol oxidase subunit IV,-,-,-,-,-,-
gene2172,Scaffold300,G_bin431,-,1334,423,912,DMT family transporter,ENOG4111JUK,S,-,-,-,-,-,-,-,-,-
gene2173,Scaffold300,G_bin431,+,1460,2260,801,isocitrate lyase/phosphoenolpyruvate mutase family protein,COG2513,G,-,-,-,-,-,-,-,-,-
gene2174,Scaffold300,G_bin431,+,2253,2888,636,B12-binding domain-containing radical SAM protein,COG1032,C,bchE,K04034,anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase [EC:1.21.98.3],-,-,-,-,-,-
gene2175,Scaffold300,G_bin431,+,2898,4130,1233,nucleotidyltransferase family protein,-,-,-,-,-,-,-,-,-,-,-
gene2176,Scaffold301,G_bin431,+,1197,2453,1257,NAD(P)/FAD-dependent oxidoreductase,COG1252,C,ndh,K03885,NADH dehydrogenase [EC:1.6.99.3],AA,AA3,-,-,-,-
gene2177,Scaffold301,G_bin431,+,2450,3778,1329,FAD-dependent oxidoreductase,COG1231,E,-,-,-,-,-,-,-,-,-
gene2178,Scaffold301,G_bin431,-,4191,3820,372,MarR family transcriptional regulator,ENOG4111UVT,K,-,-,-,-,-,-,-,-,-
gene2179,Scaffold302,G_bin431,+,463,1182,720,phosphoadenylyl-sulfate reductase,COG0175,P,cysH,K00390,phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10],-,-,-,-,-,-
gene2180,Scaffold302,G_bin431,+,1200,2651,1452,uroporphyrinogen-III C-methyltransferase,COG1648,H,cysG,K02302,uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4],-,-,-,-,-,-
gene2181,Scaffold302,G_bin431,+,2668,3693,1026,cysteine synthase A,COG0031,E,cysK,K01738,cysteine synthase [EC:2.5.1.47],-,-,-,-,-,-
gene2182,Scaffold303,G_bin431,+,832,1698,867,MULTISPECIES: sterol desaturase family protein,COG3000,I,-,-,-,-,-,-,-,-,-
gene2183,Scaffold303,G_bin431,-,1834,1682,153,-,-,-,-,-,-,-,-,-,-,-,-
gene2184,Scaffold303,G_bin431,+,1895,2887,993,glycosyltransferase family 4 protein,COG0438,M,-,-,-,GT,GT4,-,-,-,-
gene2185,Scaffold303,G_bin431,+,2914,3861,948,glycosyltransferase family 2 protein,COG0463,M,-,-,-,GT,GT2_Glycos_transf_2,-,-,-,-
gene2186,Scaffold304,G_bin431,+,34,741,708,TIGR03752 family integrating conjugative element protein,ENOG410XRFN,S,-,-,-,-,-,-,-,-,-
gene2187,Scaffold304,G_bin431,+,746,1162,417,TIGR03751 family conjugal transfer lipoprotein,ENOG4111IFV,S,-,-,-,-,-,-,-,-,-
gene2188,Scaffold304,G_bin431,+,1432,4086,2655,conjugative transfer ATPase,ENOG410XPI7,S,-,-,-,-,-,-,-,-,-
gene2189,Scaffold305,G_bin431,-,2017,839,1179,hexosyltransferase,COG2327,M,-,-,-,GT,GT4,-,-,-,-
gene2190,Scaffold305,G_bin431,-,3048,2035,1014,DUF2891 domain-containing protein,ENOG410XR9Q,S,-,-,-,-,-,-,-,-,-
gene2191,Scaffold305,G_bin431,-,4005,3061,945,DUF979 domain-containing protein,COG3817,S,-,-,-,-,-,-,-,-,-
gene2192,Scaffold305,G_bin431,-,4265,4011,255,DUF969 domain-containing protein,COG3819,S,-,-,-,-,-,-,-,-,-
gene2193,Scaffold306,G_bin431,-,1858,698,1161,"ribulose 1,5-bisphosphate carboxylase",COG1850,G,rbcL,K01601,ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39],-,-,-,-,-,-
gene2194,Scaffold306,G_bin431,-,3797,1965,1833,hypothetical protein,COG3533,S,K09955,K09955,uncharacterized protein,GH,GH146,-,-,-,-
gene2195,Scaffold306,G_bin431,-,3946,3833,114,-,-,-,-,-,-,-,-,-,-,-,-
gene2196,Scaffold307,G_bin431,+,54,1076,1023,EF-P beta-lysylation protein EpmB,COG1509,E,epmB,K19810,"L-lysine 2,3-aminomutase [EC:5.4.3.-]",-,-,-,-,-,-
gene2197,Scaffold307,G_bin431,+,1163,1753,591,EAL domain-containing protein,COG2202,T,fimX,K21025,multidomain signaling protein FimX,-,-,-,-,-,-
gene2198,Scaffold307,G_bin431,-,3197,2310,888,indole-3-glycerol-phosphate synthase,COG0134,E,trpC,K01609,indole-3-glycerol phosphate synthase [EC:4.1.1.48],-,-,-,-,-,-
gene2199,Scaffold307,G_bin431,-,4183,3290,894,anthranilate phosphoribosyltransferase,COG0547,E,trpD,K00766,anthranilate phosphoribosyltransferase [EC:2.4.2.18],-,-,-,-,-,-
gene2200,Scaffold308,G_bin431,+,70,318,249,peptidase S10,COG2939,E,-,-,-,-,-,-,-,-,-
gene2201,Scaffold308,G_bin431,-,914,429,486,YqgE/AlgH family protein,COG1678,K,algH,K07735,putative transcriptional regulator,-,-,-,-,-,-
gene2202,Scaffold308,G_bin431,-,1466,1158,309,helix-turn-helix domain-containing protein,ENOG41128EN,S,-,-,-,-,-,-,-,-,-
gene2203,Scaffold308,G_bin431,+,1554,1919,366,VOC family protein,ENOG410XUNN,S,-,-,-,-,-,-,-,-,-
gene2204,Scaffold308,G_bin431,+,2125,2373,249,DUF3175 domain-containing protein,ENOG4111URP,S,-,-,-,-,-,-,-,-,-
gene2205,Scaffold308,G_bin431,-,3315,2431,885,MBL fold metallo-hydrolase,COG0491,S,-,-,-,-,-,-,-,-,-
gene2206,Scaffold309,G_bin431,-,1346,723,624,hypothetical protein,ENOG410XS45,S,-,-,-,-,-,-,-,-,-
gene2207,Scaffold309,G_bin431,-,2107,1490,618,DUF3275 family protein,ENOG410YIF9,S,-,-,-,-,-,-,-,-,-
gene2208,Scaffold309,G_bin431,-,2694,2224,471,hypothetical protein,ENOG4111H35,S,-,-,-,-,-,-,-,-,-
gene2209,Scaffold309,G_bin431,-,3473,3183,291,-,-,-,-,-,-,-,-,-,-,-,-
gene2210,Scaffold309,G_bin431,-,3793,3578,216,-,-,-,-,-,-,-,-,-,-,-,-
gene2211,Scaffold309,G_bin431,-,4226,3963,264,hypothetical protein,ENOG4111FXK,S,-,-,-,-,-,-,-,-,-
gene2212,Scaffold310,G_bin431,-,492,163,330,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene2213,Scaffold310,G_bin431,-,707,489,219,-,-,-,-,-,-,-,-,-,-,-,-
gene2214,Scaffold310,G_bin431,-,963,757,207,-,-,-,-,-,-,-,-,-,-,-,-
gene2215,Scaffold310,G_bin431,-,1891,1040,852,YqaJ viral recombinase family protein,COG5377,L,-,-,-,-,-,-,-,-,-
gene2216,Scaffold310,G_bin431,-,2371,2207,165,-,-,-,-,-,-,-,-,-,-,-,-
gene2217,Scaffold310,G_bin431,-,2793,2449,345,-,-,-,-,-,-,-,-,-,-,-,-
gene2218,Scaffold310,G_bin431,-,3011,2790,222,-,-,-,-,-,-,-,-,-,-,-,-
gene2219,Scaffold310,G_bin431,-,4129,3344,786,recombinase RecT,COG3723,L,recT,K07455,recombination protein RecT,-,-,-,-,-,-
gene2220,Scaffold311,G_bin431,-,2650,1427,1224,hypothetical protein,ENOG410XRMC,S,-,-,-,-,-,-,-,-,-
gene2221,Scaffold311,G_bin431,+,2932,3885,954,complex I NDUFA9 subunit family protein,COG0702,G;M,-,-,-,-,-,-,-,-,-
gene2222,Scaffold312,G_bin431,-,1509,1144,366,helix-turn-helix transcriptional regulator,ENOG410XVVA,K,-,-,-,-,-,-,-,-,-
gene2223,Scaffold312,G_bin431,-,2689,2258,432,-,-,-,-,-,-,-,-,-,-,-,-
gene2224,Scaffold312,G_bin431,+,2643,3125,483,IS3 family transposase,ENOG4111MTX,S,-,-,-,-,-,-,-,-,-
gene2225,Scaffold312,G_bin431,+,3122,4219,1098,integrase,ENOG410XPK3,L,-,-,-,-,-,-,-,-,-
gene2226,Scaffold313,G_bin431,-,2611,1388,1224,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene2227,Scaffold313,G_bin431,+,2802,3971,1170,4-hydroxybenzoate 3-monooxygenase,ENOG410ZSA7,Q,pobA,K00481,p-hydroxybenzoate 3-monooxygenase [EC:1.14.13.2],-,-,-,-,-,-
gene2228,Scaffold313,G_bin431,-,4178,4020,159,-,-,-,-,-,-,-,-,-,-,-,-
gene2229,Scaffold314,G_bin431,-,223,74,150,-,-,-,-,-,-,-,-,-,-,-,-
gene2230,Scaffold314,G_bin431,+,233,2239,2007,HAMP domain-containing protein,ENOG410XNMH,T,phoR,K07636,"two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]",-,-,basS,Histidine protein kinase sensor Lipid A modification gene; part of a two-component system involved in polymyxin resistance that senses high extracellular Fe(2+),peptide antibiotic,antibiotic efflux;antibiotic target alteration
gene2231,Scaffold314,G_bin431,+,2236,2910,675,response regulator transcription factor,COG0745,T,-,-,-,-,-,mtrA,MtrA is a transcriptional activator of the MtrCDE multidrug efflux pump of Neisseria gonorrhoeae.,macrolide antibiotic;penam,antibiotic efflux
gene2232,Scaffold314,G_bin431,-,4205,2907,1299,hypothetical protein,COG3746,P,oprO_P,K07221,phosphate-selective porin OprO and OprP,-,-,-,-,-,-
gene2233,Scaffold315,G_bin431,-,1357,1169,189,-,-,-,-,-,-,-,-,-,-,-,-
gene2234,Scaffold315,G_bin431,-,2662,1493,1170,"endo-1,4-beta-xylanase",COG3693,G,"E3.2.1.8, xynA",K01181,"endo-1,4-beta-xylanase [EC:3.2.1.8]",GH,GH10,-,-,-,-
gene2235,Scaffold315,G_bin431,-,3588,3160,429,hypothetical protein,COG2259,S,K15977,K15977,putative oxidoreductase,-,-,-,-,-,-
gene2236,Scaffold315,G_bin431,-,3816,3646,171,-,-,-,-,-,-,-,-,-,-,-,-
gene2237,Scaffold316,G_bin431,-,2184,487,1698,SDR family oxidoreductase,COG3320,Q,-,-,-,-,-,-,-,-,-
gene2238,Scaffold316,G_bin431,+,2801,3358,558,wax ester/triacylglycerol synthase family O-acyltransferase,ENOG410XS7A,S,-,-,-,-,-,-,-,-,-
gene2239,Scaffold316,G_bin431,+,3452,3658,207,hypothetical protein,ENOG410XS7A,S,-,-,-,-,-,-,-,-,-
gene2240,Scaffold316,G_bin431,-,3827,3672,156,-,-,-,-,-,-,-,-,-,-,-,-
gene2241,Scaffold317,G_bin431,+,112,996,885,NAD-dependent epimerase/dehydratase family protein,ENOG4111UJM,S,-,-,-,-,-,-,-,-,-
gene2242,Scaffold317,G_bin431,-,2897,993,1905,hypothetical protein,ENOG410ZUG2,P,TC.FEV.OM,K02014,iron complex outermembrane recepter protein,-,-,-,-,-,-
gene2243,Scaffold317,G_bin431,+,3107,4201,1095,histidine kinase,COG3275,T,-,-,-,-,-,-,-,-,-
gene2244,Scaffold318,G_bin431,+,177,1169,993,DNA topoisomerase IB,COG3569,L,topA,K03168,DNA topoisomerase I [EC:5.6.2.1],-,-,-,-,-,-
gene2245,Scaffold318,G_bin431,-,3137,1317,1821,tetratricopeptide repeat protein,ENOG410ZWHC,S,-,-,-,-,-,-,-,-,-
gene2246,Scaffold318,G_bin431,-,4088,3306,783,TonB-dependent receptor,-,-,-,-,-,-,-,-,-,-,-
gene2247,Scaffold319,G_bin431,+,136,1569,1434,DNA helicase RecQ,COG0514,L,recQ,K03654,ATP-dependent DNA helicase RecQ [EC:3.6.4.12],-,-,-,-,-,-
gene2248,Scaffold319,G_bin431,-,2928,1618,1311,DUF1501 domain-containing protein,COG4102,S,-,-,-,-,-,-,-,-,-
gene2249,Scaffold319,G_bin431,-,4103,3042,1062,DUF1800 domain-containing protein,COG5267,S,-,-,-,-,-,-,-,-,-
gene2250,Scaffold320,G_bin431,+,4,150,147,Gfo/Idh/MocA family oxidoreductase,-,-,-,-,-,-,-,-,-,-,-
gene2251,Scaffold320,G_bin431,+,135,854,720,-,-,-,-,-,-,-,-,-,-,-,-
gene2252,Scaffold320,G_bin431,-,1704,895,810,diguanylate cyclase,ENOG4111PQF,T,-,-,-,-,-,-,-,-,-
gene2253,Scaffold320,G_bin431,+,1747,2817,1071,diguanylate cyclase,ENOG410XNMH,T,-,-,-,-,-,-,-,-,-
gene2254,Scaffold320,G_bin431,+,2986,3867,882,peptidase S11,COG1686,M,pbpG,K07262,serine-type D-Ala-D-Ala endopeptidase (penicillin-binding protein 7) [EC:3.4.21.-],-,-,-,-,-,-
gene2255,Scaffold320,G_bin431,-,4098,3973,126,-,-,-,-,-,-,-,-,-,-,-,-
gene2256,Scaffold321,G_bin431,+,529,2208,1680,9-O-acetylesterase,ENOG410XQ2Q,S,SIAE,K05970,sialate O-acetylesterase [EC:3.1.1.53],-,-,-,-,-,-
gene2257,Scaffold321,G_bin431,+,2262,3692,1431,NAD-dependent succinate-semialdehyde dehydrogenase,COG1012,C,gabD,K00135,succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20],-,-,-,-,-,-
gene2258,Scaffold321,G_bin431,-,4051,3683,369,diguanylate cyclase,COG2199,T,-,-,-,-,-,-,-,-,-
gene2260,Scaffold322,G_bin431,-,1527,232,1296,xanthine dehydrogenase family protein molybdopterin-binding subunit,COG1529,C,-,-,-,-,-,-,-,-,-
gene2261,Scaffold322,G_bin431,-,2433,1588,846,urease accessory protein UreD,COG0829,O,"ureD, ureH",K03190,urease accessory protein,-,-,-,-,-,-
gene2262,Scaffold322,G_bin431,+,2799,3953,1155,hypothetical protein,ENOG410ZE8S,S,-,-,-,-,-,-,-,-,-
gene2263,Scaffold323,G_bin431,-,2601,589,2013,hypothetical protein,COG0642,T,chvG,K14980,"two-component system, OmpR family, sensor histidine kinase ChvG [EC:2.7.13.3]",-,-,smeS,smeS is the protein kinase sensor component of a two component signal transduction system that includes smeR,aminoglycoside antibiotic;cephalosporin;cephamycin;penam,antibiotic efflux
gene2264,Scaffold323,G_bin431,-,3628,2609,1020,proteobacterial dedicated sortase system response regulator,COG0745,T,K02483,K02483,"two-component system, OmpR family, response regulator",-,-,baeR,BaeR is a response regulator that promotes the expression of MdtABC and AcrD efflux complexes.,aminocoumarin antibiotic;aminoglycoside antibiotic,antibiotic efflux
gene2265,Scaffold324,G_bin431,+,464,1411,948,hypothetical protein,COG2017,G,-,-,-,-,-,-,-,-,-
gene2266,Scaffold324,G_bin431,-,1898,1425,474,-,-,-,-,-,-,-,-,-,-,-,-
gene2267,Scaffold324,G_bin431,+,1905,3032,1128,DUF4976 domain-containing protein,COG3119,P,-,-,-,-,-,-,-,-,-
gene2268,Scaffold325,G_bin431,+,30,455,426,peroxiredoxin,COG1225,O,-,-,-,-,-,-,-,-,-
gene2269,Scaffold325,G_bin431,+,452,2101,1650,APC family permease,COG0531,E,-,-,-,-,-,-,-,-,-
gene2270,Scaffold325,G_bin431,-,2372,2133,240,hypothetical protein,ENOG410YUFR,S,-,-,-,-,-,-,-,-,-
gene2271,Scaffold325,G_bin431,-,3194,2484,711,AraC family transcriptional regulator,ENOG4111JF9,K,-,-,-,-,-,-,-,-,-
gene2272,Scaffold325,G_bin431,+,3352,3714,363,hypothetical protein,ENOG41127IX,S,-,-,-,-,-,-,-,-,-
gene2273,Scaffold325,G_bin431,+,3835,4041,207,SlyX family protein,-,-,slyX,K03745,SlyX protein,-,-,-,-,-,-
gene2274,Scaffold326,G_bin431,+,833,1093,261,-,-,-,-,-,-,-,-,-,-,-,-
gene2275,Scaffold326,G_bin431,-,1748,1131,618,hypothetical protein,ENOG411037N,S,-,-,-,-,-,-,-,-,-
gene2276,Scaffold326,G_bin431,-,2545,1778,768,hypothetical protein,ENOG4111EXF,K,-,-,-,-,-,-,-,-,-
gene2277,Scaffold326,G_bin431,-,3900,3244,657,ATP-binding protein,-,-,-,-,-,-,-,-,-,-,-
gene2278,Scaffold327,G_bin431,+,1454,2797,1344,hybrid sensor histidine kinase/response regulator,ENOG410XNMH,T,-,-,-,-,-,baeS,"BaeS is a sensor kinase in the BaeSR regulatory system. While it phosphorylates BaeR to increase its activity, BaeS is not necessary for overexpressed BaeR to confer resistance.",aminocoumarin antibiotic;aminoglycoside antibiotic,antibiotic efflux
gene2279,Scaffold327,G_bin431,+,2875,3303,429,winged helix-turn-helix transcriptional regulator,ENOG41122MC,K,-,-,-,-,-,-,-,-,-
gene2280,Scaffold328,G_bin431,-,1471,44,1428,hypothetical protein,COG2204,T,-,-,-,-,-,-,-,-,-
gene2281,Scaffold328,G_bin431,+,1732,1911,180,-,-,-,-,-,-,-,-,-,-,-,-
gene2282,Scaffold328,G_bin431,-,2719,2603,117,-,-,-,-,-,-,-,-,-,-,-,-
gene2283,Scaffold328,G_bin431,-,3813,2773,1041,dihydroorotase,COG0418,F,"URA4, pyrC",K01465,dihydroorotase [EC:3.5.2.3],-,-,-,-,-,-
gene2284,Scaffold328,G_bin431,-,4034,3810,225,peptidase M17,COG0260,E,"CARP, pepA",K01255,leucyl aminopeptidase [EC:3.4.11.1],-,-,-,-,-,-
gene2285,Scaffold329,G_bin431,+,23,835,813,dihydrodipicolinate synthase family protein,COG0329,E,lhpC,K21062,1-pyrroline-4-hydroxy-2-carboxylate deaminase [EC:3.5.4.22],-,-,-,-,-,-
gene2286,Scaffold329,G_bin431,+,1002,1583,582,protease,COG0693,S,pfpI,K05520,protease I [EC:3.5.1.124],-,-,-,-,-,-
gene2287,Scaffold329,G_bin431,+,1709,2470,762,YdcF family protein,COG1434,S,-,-,-,-,-,-,-,-,-
gene2288,Scaffold329,G_bin431,+,2467,3348,882,rhomboid family intramembrane serine protease,ENOG41124R4,S,-,-,-,-,-,-,-,-,-
gene2289,Scaffold329,G_bin431,-,4041,3373,669,hypothetical protein,ENOG410YWGU,S,-,-,-,-,-,-,-,-,-
gene2290,Scaffold330,G_bin431,-,971,288,684,imidazole glycerol phosphate synthase subunit HisF,COG0107,E,hisF,K02500,imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10],-,-,-,-,-,-
gene2291,Scaffold330,G_bin431,-,1777,1025,753,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase,COG0106,E,hisA,K01814,phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16],-,-,-,-,-,-
gene2292,Scaffold330,G_bin431,-,2392,1799,594,imidazole glycerol phosphate synthase subunit HisH,COG0118,E,hisH,K02501,imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10],-,-,-,-,-,-
gene2293,Scaffold330,G_bin431,-,3546,2392,1155,bifunctional histidinol-phosphatase/imidazoleglycerol-phosphate dehydratase HisB,COG0131,E,hisB,K01089,imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase [EC:4.2.1.19 3.1.3.15],-,-,-,-,-,-
gene2294,Scaffold330,G_bin431,-,3989,3537,453,histidinol-phosphate transaminase,COG0079,E,hisC,K00817,histidinol-phosphate aminotransferase [EC:2.6.1.9],-,-,-,-,-,-
gene2295,Scaffold331,G_bin431,+,38,1522,1485,hypothetical protein,ENOG410XRTE,S,-,-,-,-,-,-,-,-,-
gene2296,Scaffold331,G_bin431,+,1791,2615,825,AraC family transcriptional regulator,COG2207,K,-,-,-,-,-,-,-,-,-
gene2297,Scaffold331,G_bin431,-,2818,2687,132,-,-,-,-,-,-,-,-,-,-,-,-
gene2298,Scaffold331,G_bin431,-,3752,2811,942,tetratricopeptide repeat protein,-,-,-,-,-,-,-,-,-,-,-
gene2299,Scaffold332,G_bin431,+,20,292,273,"bifunctional 3,4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II",COG0108,H,ribBA,K14652,"3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]",-,-,-,-,-,-
gene2300,Scaffold332,G_bin431,+,289,765,477,"6,7-dimethyl-8-ribityllumazine synthase",COG0054,H,"ribH, RIB4",K00794,"6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]",-,-,-,-,-,-
gene2301,Scaffold332,G_bin431,+,807,1250,444,transcription antitermination factor NusB,COG0781,K,nusB,K03625,transcription antitermination protein NusB,-,-,-,-,-,-
gene2302,Scaffold332,G_bin431,+,1255,1704,450,thiamine-phosphate kinase,COG0611,H,thiL,K00946,thiamine-monophosphate kinase [EC:2.7.4.16],-,-,-,-,-,-
gene2303,Scaffold332,G_bin431,-,2483,2007,477,DUF417 family protein,COG3059,S,-,-,-,-,-,-,-,-,-
gene2304,Scaffold332,G_bin431,+,2560,3096,537,MarR family transcriptional regulator,ENOG41126J7,K,-,-,-,-,-,emrR,EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.,fluoroquinolone antibiotic,antibiotic efflux
gene2305,Scaffold332,G_bin431,+,3244,3822,579,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene2306,Scaffold333,G_bin431,+,207,1934,1728,prolyl oligopeptidase family serine peptidase,COG1506,E,-,-,-,CE,CE10,-,-,-,-
gene2307,Scaffold333,G_bin431,-,2351,1902,450,ATPase,ENOG4111YG6,S,-,-,-,-,-,-,-,-,-
gene2308,Scaffold333,G_bin431,+,2329,2484,156,-,-,-,-,-,-,-,-,-,-,-,-
gene2309,Scaffold333,G_bin431,+,2714,3730,1017,IS200/IS605 family element transposase accessory protein TnpB,COG0675,L,-,-,-,-,-,-,-,-,-
gene2310,Scaffold333,G_bin431,-,4031,3699,333,winged helix-turn-helix transcriptional regulator,COG0640,K,-,-,-,-,-,-,-,-,-
gene2311,Scaffold334,G_bin431,+,144,1721,1578,-,-,-,-,-,-,-,-,-,-,-,-
gene2312,Scaffold334,G_bin431,+,1786,2394,609,CDP-alcohol phosphatidyltransferase family protein,-,-,-,-,-,-,-,-,-,-,-
gene2313,Scaffold334,G_bin431,+,2400,3149,750,2OG-Fe(II) oxygenase,ENOG4111FWU,S,-,-,-,-,-,-,-,-,-
gene2314,Scaffold335,G_bin431,-,1916,102,1815,GGDEF domain-containing protein,ENOG410XNMH,T,-,-,-,-,-,-,-,-,-
gene2315,Scaffold335,G_bin431,+,2065,2229,165,-,-,-,-,-,-,-,-,-,-,-,-
gene2316,Scaffold336,G_bin431,-,781,275,507,DUF4142 domain-containing protein,COG3652,S,K08995,K08995,putative membrane protein,-,-,-,-,-,-
gene2317,Scaffold336,G_bin431,+,939,2204,1266,arsenic transporter,COG1055,P,arsB,K03893,arsenical pump membrane protein,-,-,-,-,-,-
gene2318,Scaffold336,G_bin431,-,3865,3122,744,c-type cytochrome,COG1622,C,"coxB, ctaC",K02275,cytochrome c oxidase subunit II [EC:7.1.1.9],-,-,-,-,-,-
gene2319,Scaffold337,G_bin431,-,1980,1837,144,-,-,-,-,-,-,-,-,-,-,-,-
gene2320,Scaffold337,G_bin431,-,3153,2089,1065,substrate-binding domain-containing protein,COG1609,K,"lacI, galR",K02529,LacI family transcriptional regulator,-,-,-,-,-,-
gene2321,Scaffold338,G_bin431,+,1093,2379,1287,phenylacetate--CoA ligase,COG1541,Q,paaK,K01912,phenylacetate-CoA ligase [EC:6.2.1.30],-,-,-,-,-,-
gene2322,Scaffold338,G_bin431,+,2376,2840,465,hydroxyphenylacetyl-CoA thioesterase PaaI,COG2050,Q,paaI,K02614,acyl-CoA thioesterase [EC:3.1.2.-],-,-,-,-,-,-
gene2323,Scaffold338,G_bin431,+,2837,3274,438,GNAT family N-acetyltransferase,ENOG41125G2,E,argA,K00619,amino-acid N-acetyltransferase [EC:2.3.1.1],-,-,-,-,-,-
gene2324,Scaffold338,G_bin431,-,3934,3281,654,EAL domain-containing protein,ENOG410XNMH,T,-,-,-,-,-,-,-,-,-
gene2325,Scaffold339,G_bin431,+,370,558,189,S9 family peptidase,-,-,-,-,-,-,-,-,-,-,-
gene2326,Scaffold339,G_bin431,+,728,967,240,high-potential iron-sulfur protein,ENOG410ZJ7H,C,-,-,-,-,-,-,-,-,-
gene2327,Scaffold339,G_bin431,-,1517,1071,447,glyoxalase,ENOG4111PK3,S,-,-,-,-,-,-,-,-,-
gene2328,Scaffold339,G_bin431,+,1745,2083,339,PadR family transcriptional regulator,ENOG41124GT,K,-,-,-,-,-,-,-,-,-
gene2329,Scaffold339,G_bin431,+,2699,3745,1047,signal peptidase I,COG0681,U,lepB,K03100,signal peptidase I [EC:3.4.21.89],-,-,-,-,-,-
gene2330,Scaffold340,G_bin431,+,659,1366,708,ABC transporter ATP-binding protein,COG1136,V,ABC.CD.A,K02003,putative ABC transport system ATP-binding protein,-,-,macB,MacB is an ATP-binding cassette (ABC) transporter that exports macrolides with 14- or 15- membered lactones. It forms an antibiotic efflux complex with MacA and TolC. macB corresponds to 1 locus in Pseudomonas aeruginosa PAO1 and 1 locus in Pseudomonas aeruginosa LESB58.,macrolide antibiotic,antibiotic efflux
gene2331,Scaffold340,G_bin431,+,1381,2526,1146,ABC transporter permease,ENOG410XP3V,V,ABC.CD.P,K02004,putative ABC transport system permease protein,-,-,-,-,-,-
gene2332,Scaffold340,G_bin431,+,2534,3847,1314,ABC transporter permease,ENOG410XR2B,V,ABC.CD.P,K02004,putative ABC transport system permease protein,-,-,-,-,-,-
gene2333,Scaffold341,G_bin431,-,1777,428,1350,HlyD family efflux transporter periplasmic adaptor subunit,ENOG410XSZX,S,-,-,-,-,-,-,-,-,-
