Gene ID,Location,Genome,Strand,Start,End,Length (bp),NR Description,COG ID,COG Type,Gene Name,KO ID,KO Description,Family,Class,ARO Name,ARO Description,Drug_class,Resistance_mechanism
gene1164,Scaffold91,G_bin22,-,7110,6580,531,inorganic diphosphatase,COG0221,C,ppa,K01507,inorganic pyrophosphatase [EC:3.6.1.1],-,-,-,-,-,-
gene1166,Scaffold91,G_bin22,-,7940,7233,708,NAD-dependent malic enzyme,COG0281,C,"ME2, sfcA, maeA",K00027,malate dehydrogenase (oxaloacetate-decarboxylating) [EC:1.1.1.38],-,-,-,-,-,-
gene1167,Scaffold92,G_bin22,-,995,114,882,HAD-IB family hydrolase,COG0560,E,-,-,-,-,-,-,-,-,-
gene1168,Scaffold92,G_bin22,+,1034,1276,243,glutaredoxin family protein,ENOG41123K1,O,-,-,-,-,-,-,-,-,-
gene1169,Scaffold92,G_bin22,+,1455,2192,738,redox-sensing transcriptional repressor Rex,COG2344,K,rex,K01926,redox-sensing transcriptional repressor,-,-,-,-,-,-
gene1170,Scaffold92,G_bin22,+,2189,3499,1311,glutamyl-tRNA reductase,COG0373,H,hemA,K02492,glutamyl-tRNA reductase [EC:1.2.1.70],-,-,-,-,-,-
gene1171,Scaffold92,G_bin22,+,3496,4542,1047,hydroxymethylbilane synthase,COG0181,H,"hemC, HMBS",K01749,hydroxymethylbilane synthase [EC:2.5.1.61],-,-,-,-,-,-
gene1172,Scaffold92,G_bin22,+,4539,6200,1662,uroporphyrinogen-III synthase,COG0007,H,cobA-hemD,K13542,uroporphyrinogen III methyltransferase / synthase [EC:2.1.1.107 4.2.1.75],-,-,-,-,-,-
gene1173,Scaffold92,G_bin22,-,6584,6291,294,MULTISPECIES: GIY-YIG nuclease family protein,COG2827,L,K07461,K07461,putative endonuclease,-,-,-,-,-,-
gene1174,Scaffold92,G_bin22,+,6698,7741,1044,porphobilinogen synthase,COG0113,H,"hemB, ALAD",K01698,porphobilinogen synthase [EC:4.2.1.24],-,-,-,-,-,-
gene1175,Scaffold93,G_bin22,+,756,965,210,-,-,-,-,-,-,-,-,-,-,-,-
gene1176,Scaffold93,G_bin22,-,2320,1100,1221,FAD-dependent oxidoreductase,COG0446,S,-,-,-,-,-,-,-,-,-
gene1177,Scaffold93,G_bin22,-,2940,2317,624,GTP cyclohydrolase I,COG0302,H,"GCH1, folE",K01495,GTP cyclohydrolase IA [EC:3.5.4.16],-,-,-,-,-,-
gene1178,Scaffold93,G_bin22,+,3029,3685,657,transcriptional regulator,COG2345,K,-,-,-,-,-,-,-,-,-
gene1179,Scaffold93,G_bin22,+,3780,4484,705,thermonuclease family protein,-,-,nuc,K01174,micrococcal nuclease [EC:3.1.31.1],-,-,-,-,-,-
gene1180,Scaffold93,G_bin22,+,4564,5481,918,YihY/virulence factor BrkB family protein,COG1295,S,K07058,K07058,membrane protein,-,-,-,-,-,-
gene1181,Scaffold93,G_bin22,+,5478,6548,1071,AI-2E family transporter,COG0628,S,-,-,-,-,-,-,-,-,-
gene1182,Scaffold93,G_bin22,+,6505,7899,1395,sodium:proton exchanger,COG0530,P,yrbG,K07301,cation:H+ antiporter,-,-,-,-,-,-
gene1183,Scaffold94,G_bin22,+,55,459,405,"cob(I)yrinic acid a,c-diamide adenosyltransferase",COG2109,H,"cobA, btuR",K19221,cob(I)alamin adenosyltransferase [EC:2.5.1.17],-,-,-,-,-,-
gene1184,Scaffold94,G_bin22,+,558,1913,1356,"cobyrinate a,c-diamide synthase",COG1797,H,cobB-cbiA,K02224,"cobyrinic acid a,c-diamide synthase [EC:6.3.5.9 6.3.5.11]",-,-,-,-,-,-
gene1185,Scaffold94,G_bin22,+,1906,2943,1038,threonine-phosphate decarboxylase,COG0079,E,hisC,K00817,histidinol-phosphate aminotransferase [EC:2.6.1.9],-,-,-,-,-,-
gene1186,Scaffold94,G_bin22,+,3099,3311,213,CbtB-domain containing protein,ENOG41121P4,S,-,-,-,-,-,-,-,-,-
gene1187,Scaffold94,G_bin22,+,3324,4103,780,CbtA family protein,ENOG4111G01,S,-,-,-,-,-,-,-,-,-
gene1188,Scaffold94,G_bin22,+,4134,5075,942,cobalamin biosynthesis protein,COG1270,H,"cbiB, cobD",K02227,adenosylcobinamide-phosphate synthase [EC:6.3.1.10],-,-,-,-,-,-
gene1189,Scaffold94,G_bin22,-,5719,5120,600,GNAT family N-acetyltransferase,COG0454,K,-,-,-,-,-,-,-,-,-
gene1190,Scaffold94,G_bin22,-,6095,5721,375,rhodanese-like domain-containing protein,COG0607,P,-,-,-,-,-,-,-,-,-
gene1191,Scaffold94,G_bin22,-,6377,6222,156,LuxR family transcriptional regulator,COG2197,T,-,-,-,-,-,-,-,-,-
gene1192,Scaffold94,G_bin22,+,6499,6924,426,uracil-DNA glycosylase,COG1573,L,-,-,-,-,-,-,-,-,-
gene1193,Scaffold94,G_bin22,+,6972,7406,435,transcriptional repressor,COG0735,K,furA,K22297,"Fur family transcriptional regulator, stress-responsive regulator",-,-,-,-,-,-
gene1194,Scaffold94,G_bin22,-,7586,7434,153,-,-,-,-,-,-,-,-,-,-,-,-
gene1195,Scaffold95,G_bin22,-,1459,53,1407,hypothetical protein,ENOG410ZKRU,S,mtxT,K23176,methylthioxylose transferase,-,-,-,-,-,-
gene1196,Scaffold95,G_bin22,+,1563,2168,606,glycosyltransferase family 2 protein,COG0463,M,-,-,-,GT,GT2_Glycos_transf_2,-,-,-,-
gene1197,Scaffold95,G_bin22,+,2165,2815,651,glycosyltransferase,COG3222,S,K09931,K09931,uncharacterized protein,-,-,-,-,-,-
gene1198,Scaffold95,G_bin22,+,2896,3444,549,methyltransferase domain-containing protein,ENOG4111XGV,S,-,-,-,-,-,-,-,-,-
gene1199,Scaffold95,G_bin22,+,3441,4598,1158,MULTISPECIES: molybdopterin-dependent oxidoreductase,COG2041,S,-,-,-,-,-,-,-,-,-
gene1200,Scaffold95,G_bin22,+,4598,5062,465,hypothetical protein,ENOG410XXUI,S,-,-,-,-,-,-,-,-,-
gene1201,Scaffold95,G_bin22,+,5040,5729,690,response regulator transcription factor,COG0745,T,-,-,-,-,-,mtrA,MtrA is a transcriptional activator of the MtrCDE multidrug efflux pump of Neisseria gonorrhoeae.,macrolide antibiotic;penam,antibiotic efflux
gene1202,Scaffold95,G_bin22,+,5719,6855,1137,two-component sensor histidine kinase,COG0642,T,-,-,-,-,-,vanSM,vanSM is a vanS variant found in the vanM gene cluster,glycopeptide antibiotic,antibiotic target alteration
gene1203,Scaffold95,G_bin22,-,7839,6832,1008,IclR family transcriptional regulator,COG1414,K,-,-,-,-,-,-,-,-,-
gene1204,Scaffold96,G_bin22,-,1789,872,918,"phosphonate ABC transporter, permease protein PhnE",COG3639,P,phnE,K02042,phosphonate transport system permease protein,-,-,-,-,-,-
gene1205,Scaffold96,G_bin22,-,2633,1791,843,"phosphonate ABC transporter, permease protein PhnE",COG3639,P,phnE,K02042,phosphonate transport system permease protein,-,-,-,-,-,-
gene1206,Scaffold96,G_bin22,-,3481,2633,849,phosphonate ABC transporter ATP-binding protein,COG3638,P,phnC,K02041,phosphonate transport system ATP-binding protein [EC:7.3.2.2],-,-,macB,MacB is an ATP-binding cassette (ABC) transporter that exports macrolides with 14- or 15- membered lactones. It forms an antibiotic efflux complex with MacA and TolC. macB corresponds to 1 locus in Pseudomonas aeruginosa PAO1 and 1 locus in Pseudomonas aeruginosa LESB58.,macrolide antibiotic,antibiotic efflux
gene1207,Scaffold96,G_bin22,-,4567,3515,1053,phosphate/phosphite/phosphonate ABC transporter substrate-binding protein,COG3221,P,phnD,K02044,phosphonate transport system substrate-binding protein,-,-,-,-,-,-
gene1208,Scaffold96,G_bin22,-,5358,4564,795,FMN phosphatase YigB (HAD superfamily),COG1011,S,-,-,-,-,-,-,-,-,-
gene1209,Scaffold96,G_bin22,-,6685,5477,1209,"L,D-transpeptidase family protein",COG1376,S,-,-,-,-,-,-,-,-,-
gene1210,Scaffold96,G_bin22,-,7216,6800,417,cytochrome c oxidase subunit 4,ENOG4111V6C,O,-,-,-,-,-,-,-,-,-
gene1211,Scaffold96,G_bin22,-,7857,7213,645,cytochrome c oxidase subunit I,COG0843,C,"coxA, ctaD",K02274,cytochrome c oxidase subunit I [EC:7.1.1.9],-,-,-,-,-,-
gene1212,Scaffold97,G_bin22,+,19,1809,1791,"pyruvate, phosphate dikinase",COG0574,G,ppdK,K01006,"pyruvate, orthophosphate dikinase [EC:2.7.9.1]",-,-,-,-,-,-
gene1213,Scaffold97,G_bin22,+,1829,3292,1464,aldehyde dehydrogenase,COG1012,C,"betB, gbsA",K00130,betaine-aldehyde dehydrogenase [EC:1.2.1.8],-,-,-,-,-,-
gene1214,Scaffold97,G_bin22,-,3547,3377,171,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1215,Scaffold97,G_bin22,-,3963,3499,465,GAF and ANTAR domain-containing protein,ENOG4111VEK,T,-,-,-,-,-,-,-,-,-
gene1216,Scaffold97,G_bin22,-,4509,4096,414,ATP-binding protein,COG2208,T,-,-,-,-,-,-,-,-,-
gene1217,Scaffold97,G_bin22,+,4623,5726,1104,SpoIIE family protein phosphatase,COG2208,T,-,-,-,-,-,-,-,-,-
gene1218,Scaffold97,G_bin22,-,6221,5751,471,SRPBCC family protein,ENOG410YZNI,S,-,-,-,-,-,-,-,-,-
gene1219,Scaffold97,G_bin22,-,7187,6276,912,EamA family transporter RarD,COG2962,S,rarD,K05786,chloramphenicol-sensitive protein RarD,-,-,-,-,-,-
gene1220,Scaffold97,G_bin22,-,7618,7238,381,2-oxoacid:ferredoxin oxidoreductase subunit beta,COG1013,C,"korB, oorB, oforB",K00175,2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11],-,-,-,-,-,-
gene1221,Scaffold98,G_bin22,+,3,344,342,SDR family oxidoreductase,COG3320,Q,-,-,-,-,-,-,-,-,-
gene1222,Scaffold98,G_bin22,+,407,892,486,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1223,Scaffold98,G_bin22,-,1878,886,993,DUF4192 family protein,-,-,-,-,-,-,-,-,-,-,-
gene1224,Scaffold98,G_bin22,+,2038,3429,1392,DNA polymerase IV,COG0389,L,dinB,K02346,DNA polymerase IV [EC:2.7.7.7],-,-,-,-,-,-
gene1225,Scaffold98,G_bin22,+,3433,5601,2169,MULTISPECIES: S9 family peptidase,COG1770,E,ptrB,K01354,oligopeptidase B [EC:3.4.21.83],-,-,-,-,-,-
gene1226,Scaffold98,G_bin22,+,5756,6721,966,sigma-70 family RNA polymerase sigma factor,COG0568,K,-,-,-,-,-,-,-,-,-
gene1227,Scaffold98,G_bin22,-,7283,6735,549,dephospho-CoA kinase,COG0237,H,coaE,K00859,dephospho-CoA kinase [EC:2.7.1.24],-,-,-,-,-,-
gene1228,Scaffold98,G_bin22,+,7285,7431,147,-,-,-,-,-,-,-,-,-,-,-,-
gene1229,Scaffold99,G_bin22,+,223,1305,1083,winged helix DNA-binding domain-containing protein,ENOG410YAGR,S,-,-,-,-,-,-,-,-,-
gene1230,Scaffold99,G_bin22,+,1328,2335,1008,AMP-binding protein,COG0318,I;Q,menE,K01911,O-succinylbenzoic acid---CoA ligase [EC:6.2.1.26],-,-,-,-,-,-
gene1231,Scaffold99,G_bin22,+,2332,3282,951,o-succinylbenzoate synthase,COG4948,M,menC,K02549,O-succinylbenzoate synthase [EC:4.2.1.113],-,-,-,-,-,-
gene1232,Scaffold99,G_bin22,+,3279,4898,1620,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase,COG1165,H,menD,K02551,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase [EC:2.2.1.9],-,-,-,-,-,-
gene1233,Scaffold99,G_bin22,-,5738,4917,822,NAD(P)H-binding protein,COG0702,G;M,qorB,K19267,NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2],-,-,-,-,-,-
gene1234,Scaffold99,G_bin22,-,6211,5735,477,GNAT family N-acetyltransferase,ENOG4111NHW,S,-,-,-,-,-,-,-,-,-
gene1235,Scaffold99,G_bin22,+,6252,6893,642,MBL fold metallo-hydrolase,COG2220,S,-,-,-,-,-,-,-,-,-
gene1236,Scaffold99,G_bin22,-,7559,6972,588,menaquinone-specific isochorismate synthase,COG1169,H,menF,K02552,menaquinone-specific isochorismate synthase [EC:5.4.4.2],-,-,-,-,-,-
gene1237,Scaffold100,G_bin22,+,16,1395,1380,ribosome biogenesis GTPase Der,COG1160,S,"engA, der",K03977,GTPase,-,-,-,-,-,-
gene1238,Scaffold100,G_bin22,+,1479,2060,582,hypothetical protein,ENOG4111V49,S,-,-,-,-,-,-,-,-,-
gene1239,Scaffold100,G_bin22,+,2057,3661,1605,DNA polymerase Y family protein,COG0389,L,imuB,K14161,protein ImuB,-,-,-,-,-,-
gene1240,Scaffold100,G_bin22,+,3732,5339,1608,acyl-CoA dehydrogenase family protein,COG1960,I,-,-,-,-,-,-,-,-,-
gene1241,Scaffold100,G_bin22,+,5332,5451,120,-,-,-,-,-,-,-,-,-,-,-,-
gene1242,Scaffold100,G_bin22,-,5889,5458,432,-,-,-,-,-,-,-,-,-,-,-,-
gene1243,Scaffold100,G_bin22,-,6709,5939,771,conserved hypothetical protein,ENOG410ZHS7,S,-,-,-,-,-,-,-,-,-
gene1244,Scaffold101,G_bin22,+,15,1100,1086,DAK2 domain-containing protein,COG1461,S,K07030,K07030,uncharacterized protein,-,-,-,-,-,-
gene1245,Scaffold101,G_bin22,+,1117,3348,2232,ATP-dependent DNA helicase RecG,COG1200,L,recG,K03655,ATP-dependent DNA helicase RecG [EC:3.6.4.12],-,-,-,-,-,-
gene1246,Scaffold101,G_bin22,+,3345,3944,600,16S rRNA (guanine(966)-N(2))-methyltransferase RsmD,COG0742,L,rsmD,K08316,16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171],-,-,-,-,-,-
gene1247,Scaffold101,G_bin22,+,3963,4475,513,pantetheine-phosphate adenylyltransferase,COG0669,H,"E2.7.7.3A, coaD, kdtB",K00954,pantetheine-phosphate adenylyltransferase [EC:2.7.7.3],-,-,-,-,-,-
gene1248,Scaffold101,G_bin22,+,4582,5145,564,uncharacterized protein C8K06_11571,COG1399,S,K07040,K07040,uncharacterized protein,-,-,-,-,-,-
gene1249,Scaffold101,G_bin22,+,5189,5374,186,MULTISPECIES: 50S ribosomal protein L32,ENOG410Y31R,J,"RP-L32, MRPL32, rpmF",K02911,large subunit ribosomal protein L32,-,-,-,-,-,-
gene1250,Scaffold101,G_bin22,+,5412,6110,699,ribonuclease III,COG0571,K,"rnc, DROSHA, RNT1",K03685,ribonuclease III [EC:3.1.26.3],-,-,-,-,-,-
gene1251,Scaffold101,G_bin22,+,6114,6968,855,bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase,COG0266,L,"mutM, fpg",K10563,formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18],-,-,-,-,-,-
gene1252,Scaffold101,G_bin22,+,7048,7242,195,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1253,Scaffold101,G_bin22,-,7498,7307,192,-,-,-,-,-,-,-,-,-,-,-,-
gene1254,Scaffold102,G_bin22,-,2125,1382,744,trehalose-phosphatase,COG1877,G,otsB,K01087,trehalose 6-phosphate phosphatase [EC:3.1.3.12],-,-,-,-,-,-
gene1255,Scaffold102,G_bin22,-,2373,2122,252,trehalose 6-phosphate synthase,COG0380,G,otsA,K00697,trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347],GT,GT20,-,-,-,-
gene1256,Scaffold102,G_bin22,+,2389,4479,2091,sensor protein kinase WalK,ENOG410XNMH,T,-,-,-,-,-,vanSG,vanSG is a vanS variant found in the vanG gene cluster,glycopeptide antibiotic,antibiotic target alteration
gene1257,Scaffold102,G_bin22,+,4479,4862,384,response regulator,ENOG4111U25,T,-,-,-,-,-,-,-,-,-
gene1258,Scaffold102,G_bin22,+,4859,6520,1662,response regulator,ENOG410XNMH,T,-,-,-,-,-,vanRA,"vanRA, also known as vanR, is a vanR variant found in the vanA gene cluster",glycopeptide antibiotic,antibiotic target alteration
gene1259,Scaffold102,G_bin22,+,6517,6873,357,YrhK family protein,ENOG411237U,S,-,-,-,-,-,-,-,-,-
gene1260,Scaffold102,G_bin22,-,7518,6922,597,pyruvate carboxylase,COG1038,C,"PC, pyc",K01958,pyruvate carboxylase [EC:6.4.1.1],-,-,-,-,-,-
gene1261,Scaffold103,G_bin22,+,10,267,258,30S ribosomal protein S5,COG0098,J,"RP-S5, MRPS5, rpsE",K02988,small subunit ribosomal protein S5,-,-,-,-,-,-
gene1262,Scaffold103,G_bin22,+,267,464,198,50S ribosomal protein L30,COG1841,J,"RP-L30, MRPL30, rpmD",K02907,large subunit ribosomal protein L30,-,-,-,-,-,-
gene1263,Scaffold103,G_bin22,+,466,906,441,50S ribosomal protein L15,COG0200,J,"RP-L15, MRPL15, rplO",K02876,large subunit ribosomal protein L15,-,-,-,-,-,-
gene1264,Scaffold103,G_bin22,+,1137,2444,1308,preprotein translocase subunit SecY,COG0201,U,secY,K03076,preprotein translocase subunit SecY,-,-,-,-,-,-
gene1265,Scaffold103,G_bin22,+,2457,3026,570,adenylate kinase,COG0563,F,"adk, AK",K00939,adenylate kinase [EC:2.7.4.3],-,-,-,-,-,-
gene1266,Scaffold103,G_bin22,+,3055,3873,819,type I methionyl aminopeptidase,COG0024,J,map,K01265,methionyl aminopeptidase [EC:3.4.11.18],-,-,-,-,-,-
gene1267,Scaffold103,G_bin22,-,4091,3858,234,-,-,-,-,-,-,-,-,-,-,-,-
gene1268,Scaffold103,G_bin22,+,4045,5073,1029,TerC family protein,COG0861,P,terC,K05794,tellurite resistance protein TerC,-,-,-,-,-,-
gene1269,Scaffold103,G_bin22,-,5900,5070,831,alpha/beta fold hydrolase,COG1073,S,K06889,K06889,uncharacterized protein,-,-,-,-,-,-
gene1270,Scaffold103,G_bin22,+,5970,7028,1059,LLM class flavin-dependent oxidoreductase,COG2141,C,-,-,-,-,-,-,-,-,-
gene1271,Scaffold103,G_bin22,-,7419,7195,225,CPBP family intramembrane metalloprotease,-,-,-,-,-,-,-,-,-,-,-
gene1272,Scaffold104,G_bin22,+,58,660,603,cupin domain-containing protein,COG1396,K,-,-,-,-,-,-,-,-,-
gene1273,Scaffold104,G_bin22,+,662,1330,669,FMN-binding negative transcriptional regulator,ENOG4111KGM,K,paiB,K07734,transcriptional regulator,-,-,-,-,-,-
gene1274,Scaffold104,G_bin22,+,1330,2229,900,EamA family transporter,COG5006,S,rhtA,K11939,inner membrane transporter RhtA,-,-,-,-,-,-
gene1275,Scaffold104,G_bin22,-,2842,2276,567,TetR family transcriptional regulator,COG1309,K,-,-,-,-,-,-,-,-,-
gene1276,Scaffold104,G_bin22,-,3035,2904,132,-,-,-,-,-,-,-,-,-,-,-,-
gene1277,Scaffold104,G_bin22,+,3049,3777,729,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1278,Scaffold104,G_bin22,+,3898,4050,153,-,-,-,-,-,-,-,-,-,-,-,-
gene1279,Scaffold104,G_bin22,-,4356,4084,273,"oxidoreductase, short-chain dehydrogenase/reductase family",COG3320,Q,-,-,-,-,-,-,-,-,-
gene1280,Scaffold104,G_bin22,-,5595,4477,1119,transaldolase,COG0176,G,"E2.2.1.2, talA, talB",K00616,transaldolase [EC:2.2.1.2],-,-,-,-,-,-
gene1281,Scaffold104,G_bin22,-,6920,5778,1143,3-oxoacyl-ACP reductase,COG1028,S,"fabG, OAR1",K00059,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100],-,-,-,-,-,-
gene1282,Scaffold105,G_bin22,-,2556,1252,1305,protein phosphatase 2C domain-containing protein,COG0631,T,"prpC, phpP",K20074,PPM family protein phosphatase [EC:3.1.3.16],-,-,-,-,-,-
gene1283,Scaffold105,G_bin22,-,3020,2553,468,FHA domain-containing protein,COG1716,T,-,-,-,-,-,-,-,-,-
gene1284,Scaffold105,G_bin22,-,3732,3013,720,MULTISPECIES: DUF3662 and FHA domain-containing protein,COG1716,T,-,-,-,-,-,-,-,-,-
gene1286,Scaffold105,G_bin22,-,4419,4093,327,DUF1049 domain-containing protein,ENOG410XZIE,S,-,-,-,-,-,-,-,-,-
gene1287,Scaffold105,G_bin22,-,5477,4416,1062,acyl-CoA desaturase,ENOG410XVSZ,I,-,-,-,-,-,-,-,-,-
gene1288,Scaffold105,G_bin22,-,6016,5492,525,hypothetical protein,ENOG410ZFI9,S,-,-,-,-,-,-,-,-,-
gene1289,Scaffold105,G_bin22,-,7281,6193,1089,NAD(P)-dependent alcohol dehydrogenase,COG1062,C,E1.1.1.90,K00055,aryl-alcohol dehydrogenase [EC:1.1.1.90],-,-,-,-,-,-
gene1290,Scaffold106,G_bin22,+,301,546,246,WhiB family transcriptional regulator,ENOG4111TPB,K,whiB1_2_3_4,K18955,"WhiB family transcriptional regulator, redox-sensing transcriptional regulator",-,-,-,-,-,-
gene1291,Scaffold106,G_bin22,+,641,3517,2877,glycosyltransferase family 2 protein,ENOG410XPWZ,M,-,-,-,-,-,-,-,-,-
gene1292,Scaffold106,G_bin22,+,3514,4890,1377,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1293,Scaffold106,G_bin22,-,5379,4918,462,hypothetical protein,ENOG4111VPR,S,-,-,-,-,-,-,-,-,-
gene1294,Scaffold106,G_bin22,+,5430,5789,360,DUF3499 family protein,ENOG4111VV4,S,-,-,-,-,-,-,-,-,-
gene1295,Scaffold106,G_bin22,+,5834,7213,1380,phosphomannomutase/phosphoglucomutase,COG1109,G,manB,K01840,phosphomannomutase [EC:5.4.2.8],-,-,-,-,-,-
gene1296,Scaffold107,G_bin22,-,253,83,171,hypothetical protein,ENOG410ZZNH,S,-,-,-,-,-,-,-,-,-
gene1297,Scaffold107,G_bin22,-,2473,293,2181,MMPL family transporter,COG2409,S,K06994,K06994,putative drug exporter of the RND superfamily,-,-,-,-,-,-
gene1298,Scaffold107,G_bin22,-,3925,2567,1359,MBL fold metallo-hydrolase,COG0491,S,-,-,-,-,-,-,-,-,-
gene1299,Scaffold107,G_bin22,-,4236,3931,306,rhodanese-like domain-containing protein,COG0607,P,-,-,-,-,-,-,-,-,-
gene1300,Scaffold107,G_bin22,+,4391,4654,264,MULTISPECIES: metal-sensing transcriptional repressor,COG1937,S,-,-,-,-,-,-,-,-,-
gene1301,Scaffold107,G_bin22,-,5555,4722,834,sigma-70 family RNA polymerase sigma factor,COG1191,K,sigB,K03090,RNA polymerase sigma-B factor,-,-,-,-,-,-
gene1302,Scaffold107,G_bin22,+,5776,6192,417,CBS domain-containing protein,COG0517,S,-,-,-,-,-,-,-,-,-
gene1303,Scaffold107,G_bin22,+,6315,7127,813,ectoine hydroxylase,ENOG410XRJF,Q,ectD,K10674,ectoine hydroxylase [EC:1.14.11.55],-,-,-,-,-,-
gene1304,Scaffold108,G_bin22,-,559,125,435,MULTISPECIES: hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1305,Scaffold108,G_bin22,-,1977,556,1422,FliI/YscN family ATPase,COG1157,N;U,fliI,K02412,flagellum-specific ATP synthase [EC:7.4.2.8],-,-,-,-,-,-
gene1306,Scaffold108,G_bin22,+,1982,2467,486,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1307,Scaffold108,G_bin22,+,2458,3531,1074,hypothetical protein,ENOG4111R5D,S,-,-,-,-,-,-,-,-,-
gene1308,Scaffold108,G_bin22,+,3540,4460,921,VWA domain-containing protein,ENOG4111KUS,S,-,-,-,-,-,-,-,-,-
gene1309,Scaffold108,G_bin22,+,4457,5185,729,hypothetical protein,ENOG41127QR,S,-,-,-,-,-,-,-,-,-
gene1310,Scaffold108,G_bin22,-,5964,5221,744,SRPBCC family protein,COG3427,S,-,-,-,-,-,-,-,-,-
gene1311,Scaffold108,G_bin22,-,6821,5964,858,xanthine dehydrogenase family protein subunit M,COG1319,C,"coxM, cutM",K03519,aerobic carbon-monoxide dehydrogenase medium subunit [EC:1.2.5.3],-,-,-,-,-,-
gene1312,Scaffold108,G_bin22,-,7237,6818,420,molybdopterin-dependent oxidoreductase,COG1529,C,"coxL, cutL",K03520,aerobic carbon-monoxide dehydrogenase large subunit [EC:1.2.5.3],-,-,-,-,-,-
gene1313,Scaffold109,G_bin22,+,19,681,663,TetR family transcriptional regulator,COG1309,K,-,-,-,-,-,-,-,-,-
gene1314,Scaffold109,G_bin22,+,884,2236,1353,MBL fold metallo-hydrolase,COG0491,S,-,-,-,-,-,-,-,-,-
gene1315,Scaffold109,G_bin22,+,2457,3062,606,rhodanese-like domain-containing protein,COG0607,P,-,-,-,-,-,-,-,-,-
gene1316,Scaffold109,G_bin22,-,4972,3314,1659,chloromuconate cycloisomerase,COG4948,M,catB,K01856,muconate cycloisomerase [EC:5.5.1.1],-,-,-,-,-,-
gene1317,Scaffold109,G_bin22,-,5744,5064,681,hypothetical protein,COG0196,H,ribF,K11753,riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2],-,-,-,-,-,-
gene1318,Scaffold109,G_bin22,-,6672,5818,855,"catechol 1,2-dioxygenase",COG3485,Q,catA,K03381,"catechol 1,2-dioxygenase [EC:1.13.11.1]",-,-,-,-,-,-
gene1319,Scaffold109,G_bin22,-,7167,6709,459,Pyoverdin chromophore biosynthetic protein pvcC,COG2368,Q,hpaB,K00483,4-hydroxyphenylacetate 3-monooxygenase [EC:1.14.14.9],-,-,-,-,-,-
gene1320,Scaffold110,G_bin22,+,145,855,711,SIP domain-containing protein,COG2375,P,-,-,-,-,-,-,-,-,-
gene1321,Scaffold110,G_bin22,+,888,1904,1017,SGNH/GDSL hydrolase family protein,COG2755,E,-,-,-,CE,CE3,-,-,-,-
gene1323,Scaffold110,G_bin22,-,2721,2098,624,-,-,-,-,-,-,-,-,-,-,-,-
gene1324,Scaffold110,G_bin22,+,2860,3546,687,response regulator transcription factor,ENOG4111MTR,T,-,-,-,-,-,mtrA,MtrA is a transcriptional activator of the MtrCDE multidrug efflux pump of Neisseria gonorrhoeae.,macrolide antibiotic;penam,antibiotic efflux
gene1325,Scaffold110,G_bin22,-,7012,4334,2679,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene1326,Scaffold111,G_bin22,+,61,1041,981,nitrate reductase subunit beta,COG1140,C,"narH, narY, nxrB",K00371,"nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]",-,-,-,-,-,-
gene1327,Scaffold111,G_bin22,+,1038,1790,753,nitrate reductase molybdenum cofactor assembly chaperone,COG2180,C,"narJ, narW",K00373,nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW,-,-,-,-,-,-
gene1328,Scaffold111,G_bin22,+,1790,2518,729,MULTISPECIES: respiratory nitrate reductase subunit gamma,COG2181,C,"narI, narV",K00374,nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-],-,-,-,-,-,-
gene1329,Scaffold111,G_bin22,+,2594,2929,336,LuxR family transcriptional regulator,COG1917,S,-,-,-,-,-,-,-,-,-
gene1330,Scaffold111,G_bin22,+,2978,3172,195,DUF3046 domain-containing protein,ENOG4112A8T,S,-,-,-,-,-,-,-,-,-
gene1331,Scaffold111,G_bin22,+,3169,4464,1296,MFS transporter,ENOG410XQE0,G,-,-,-,-,-,-,-,-,-
gene1332,Scaffold111,G_bin22,-,5513,4446,1068,methyltransferase domain-containing protein,ENOG410XQTR,S,-,-,-,-,-,-,-,-,-
